ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
67227	2	015034	SUPPL     	45	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/015034s045lbl.pdf	2021-04-29 00:00:00
67230	2	017534	SUPPL     	74	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017534s074lbl.pdf	2021-04-29 00:00:00
67232	2	017581	SUPPL     	115	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017581s115,018164s065,020067s064lbl.pdf	2021-04-29 00:00:00
67236	1	017581	SUPPL     	115	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017581Orig1s115; 018164Orig1s065; 020067Orig1s024ltr.pdf	2021-04-29 00:00:00
67330	2	016059	SUPPL     	101	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016059s101lbl.pdf	2021-05-03 00:00:00
67332	2	017604	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017604s051lbl.pdf	2021-05-03 00:00:00
67388	1	017377	SUPPL     	83	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017377Orig1s083ltr.pdf	2021-05-04 00:00:00
67399	1	009768	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/009768Orig1s053ltr.pdf	2021-05-04 00:00:00
67415	2	011702	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/011702s040lbl.pdf	2021-05-05 00:00:00
67429	2	017377	SUPPL     	83	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017377s083lbl.pdf	2021-05-06 00:00:00
67437	2	009768	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/009768s053lbl.pdf	2021-05-07 00:00:00
67491	1	013422	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/013422Orig1s046ltr.pdf	2021-05-17 00:00:00
67497	1	050023	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/050023Orig1s037ltr.pdf	2021-05-17 00:00:00
67498	2	013422	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/013422s046lbl.pdf	2021-05-17 00:00:00
67499	1	050065	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/050065Orig1s065ltr.pdf	2021-05-17 00:00:00
67508	1	050141	SUPPL     	240	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/050141Orig1s240ltr.pdf	2021-05-17 00:00:00
67516	2	050023	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050023s037lbl.pdf	2021-05-17 00:00:00
67533	2	050141	SUPPL     	240	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050141Orig1s240lbl.pdf	2021-05-18 00:00:00
67536	2	050065	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050065s065lbl.pdf	2021-05-18 00:00:00
67577	2	017560	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017560s045lbl.pdf	2021-05-24 00:00:00
67584	1	017560	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017560Orig1s045ltr.pdf	2021-05-24 00:00:00
67627	1	009866	SUPPL     	115	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/09866Orig1s115; 11856Orig1s136; 11757Origs120ltr.pdf	2021-05-28 00:00:00
67628	1	011856	SUPPL     	136	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/09866Orig1s115; 11856Orig1s136; 11757Origs120ltr.pdf	2021-05-28 00:00:00
67629	1	011757	SUPPL     	120	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/09866Orig1s115; 11856Orig1s136; 11757Origs120ltr.pdf	2021-05-28 00:00:00
67672	2	006134	SUPPL     	50	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/006134s050lbl.pdf	2021-06-03 00:00:00
67675	8	006134	SUPPL     	50	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/006134s050lbl.pdf#page=36	2021-06-03 00:00:00
67679	1	017116	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017116Orig1s041ltr.pdf	2021-06-03 00:00:00
67680	1	017058	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017058Orig1s027ltr.pdf	2021-06-03 00:00:00
67682	2	017058	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017058s027lbl.pdf	2021-06-03 00:00:00
67683	2	017116	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017116s041lbl.pdf	2021-06-03 00:00:00
67698	2	009866	SUPPL     	115	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/009866s115lbl.pdf	2021-06-04 00:00:00
67701	2	011856	SUPPL     	136	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/011856s136lbl.pdf	2021-06-04 00:00:00
67702	2	011757	SUPPL     	120	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/011757s120lbl.pdf	2021-06-04 00:00:00
67723	1	006134	SUPPL     	50	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/006134Orig1s050ltr.pdf	2021-06-07 00:00:00
67735	1	017029	SUPPL     	159	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017029Orig1s159; 017651Orig1s069ltr.pdf	2021-06-08 00:00:00
67736	1	017651	SUPPL     	69	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017029Orig1s159; 017651Orig1s069ltr.pdf	2021-06-08 00:00:00
67828	1	016885	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/016885Orig1s029ltr.pdf	2021-06-16 00:00:00
67837	2	016885	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016885s029lbl.pdf	2021-06-17 00:00:00
67860	1	050420	SUPPL     	85	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/050420Orig1s085; 050627Orig1s028ltr.pdf	2021-06-22 00:00:00
67872	2	050420	SUPPL     	85	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050420s085,050627s028lbl.pdf	2021-06-23 00:00:00
67950	1	010187	SUPPL     	93	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/010187Orig1s093; 021802Orig1s039; 021284Orig1s043; 021278Orig1s029ltr.pdf	2021-06-29 00:00:00
67968	2	010187	SUPPL     	93	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/010187s093lbl.pdf	2021-06-29 00:00:00
68064	2	017962	SUPPL     	83	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017962s083lbl.pdf	2021-07-13 00:00:00
68071	1	017962	SUPPL     	83	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017962Orig1s083ltr.pdf	2021-07-14 00:00:00
68125	1	010104	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/010104Orig1s031ltr.pdf	2021-07-20 00:00:00
68128	2	010104	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/010104s031lbl.pdf	2021-07-20 00:00:00
68240	1	080737	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/080737Orig1s040ltr.pdf	2021-08-02 00:00:00
68277	2	080737	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/080737Orig1s040lbl.pdf	2021-08-04 00:00:00
68300	2	016295	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016295Orig1s055lbl.pdf	2021-09-13 00:00:00
68310	1	016295	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/016295Orig1s055ltr.pdf	2021-08-06 00:00:00
68348	2	008845	SUPPL     	76	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/008845s076lbl.pdf	2021-08-12 00:00:00
68352	1	008845	SUPPL     	76	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/008845Orig1s076ltr.pdf	2021-08-12 00:00:00
68427	2	016620	SUPPL     	76	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016620Orig1s076lbl.pdf	2021-08-20 00:00:00
68627	1	017441	SUPPL     	180	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017441Orig1s180ltr.pdf	2021-09-15 00:00:00
68640	2	017029	SUPPL     	159	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017029s159lbl.pdf	2021-09-20 00:00:00
68672	1	017116	SUPPL     	43	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017116Orig1s043ltr.pdf	2021-09-21 00:00:00
68740	3	017862	SUPPL     	61	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/017862Orig1s061.pdf	2021-09-24 00:00:00
68741	3	017862	SUPPL     	63	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/017862Orig1s063.pdf	2021-09-24 00:00:00
68757	3	050514	SUPPL     	9	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/050514Orig1s009Lbl.pdf	2021-09-24 00:00:00
68758	3	083722	SUPPL     	9	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/083722Orig1s009.pdf	2021-09-24 00:00:00
68759	3	083722	SUPPL     	11	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/083722Orig1s011.pdf	2021-09-24 00:00:00
68998	2	016831	SUPPL     	63	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016831Orig1s063lbl.pdf	2021-10-25 00:00:00
69018	1	016831	SUPPL     	63	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/016831Orig1s063ltr.pdf	2021-10-19 00:00:00
69066	2	050420	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050420s086,050627s029lbl.pdf	2021-10-21 00:00:00
69077	1	050420	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/050420Orig1s086,050627Orig1s029ltr.pdf	2021-10-22 00:00:00
69115	1	017624	SUPPL     	40	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/017624Orig1s040ltr.pdf	2021-10-26 00:00:00
69124	2	017624	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017624s040lbl.pdf	2021-10-26 00:00:00
69164	1	011963	SUPPL     	52	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/011963Orig1s052ltr.pdf	2021-11-01 00:00:00
69168	2	011963	SUPPL     	52	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/011963s052lbl.pdf	2021-10-29 00:00:00
69172	2	008372	SUPPL     	71	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/008372s071lbl.pdf	2021-10-29 00:00:00
69179	1	008372	SUPPL     	71	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/008372Orig1s071ltr.pdf	2021-11-01 00:00:00
69235	1	021383	SUPPL     	10	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/021383Orig1s010ltr.pdf	2021-11-05 00:00:00
69240	2	021383	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021383Orig1s010lbl.pdf	2021-11-05 00:00:00
69323	2	016954	SUPPL     	108	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016954s100s108lbl.pdf	2021-11-16 00:00:00
69324	2	016954	SUPPL     	100	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016954s100s108lbl.pdf	2021-11-16 00:00:00
69328	2	084349	SUPPL     	87	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/084349s087lbl.pdf	2021-11-16 00:00:00
69329	8	084349	SUPPL     	87	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/084349s087lbl.pdf#page=21	2021-11-16 00:00:00
69331	1	016954	SUPPL     	100	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/016954Orig1s100, s108ltr.pdf	2021-11-17 00:00:00
69332	1	016954	SUPPL     	108	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/016954Orig1s100, s108ltr.pdf	2021-11-17 00:00:00
69341	1	018086	SUPPL     	80	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/018086Orig1s080ltr.pdf	2021-12-22 00:00:00
69352	2	018086	SUPPL     	80	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/018086Orig1s080lbl.pdf	2021-12-22 00:00:00
69419	2	011856	SUPPL     	139	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/011856s139lbl.pdf	2021-11-29 00:00:00
69491	2	050441	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050441s086,050639s043lbl.pdf	2021-12-07 00:00:00
69503	1	050441	SUPPL     	86	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/050441Orig1s086; 050639Orig1s043ltr.pdf	2021-12-07 00:00:00
69506	3	011909	SUPPL     	30	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/011909Orig1s030.pdf	2021-12-07 00:00:00
69522	2	017116	SUPPL     	43	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017116Orig1s043Lbl.pdf	2021-12-09 00:00:00
69549	1	013422	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/013422Orig1s049ltr.pdf	2021-12-14 00:00:00
69557	2	013422	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/013422s049lbl.pdf	2021-12-15 00:00:00
69578	1	016750	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/016750Orig1s032ltr.pdf	2021-12-16 00:00:00
69579	2	016750	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016750Orig1s032lbl.pdf	2021-12-16 00:00:00
69596	2	012623	SUPPL     	69	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/012623s069lbl.pdf	2021-12-16 00:00:00
69667	1	012623	SUPPL     	69	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2021/012623Orig1s069ltr.pdf	2021-12-20 00:00:00
69883	1	016295	SUPPL     	56	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/016295Orig1s056ltr.pdf	2022-01-18 00:00:00
69952	1	017768	SUPPL     	55	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017768Orig1s055ltr.pdf	2022-01-24 00:00:00
69954	2	017768	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017768Orig1s055lbl.pdf	2022-01-24 00:00:00
70000	1	050420	SUPPL     	87	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/050420Orig1s087; 050627Orig1s030ltr.pdf	2022-01-31 00:00:00
70049	2	050420	SUPPL     	87	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/050420s087,050627s030lbl.pdf	2022-02-02 00:00:00
70162	1	017768	SUPPL     	56	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017768Orig1s056ltr.pdf	2022-02-15 00:00:00
70170	2	017768	SUPPL     	56	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017768Orig1s056lbl.pdf	2022-02-15 00:00:00
70175	1	017001	SUPPL     	34	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017001Orig1s034ltr.pdf	2022-02-16 00:00:00
70178	2	017001	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017001Orig1s034lbl.pdf	2022-02-16 00:00:00
70186	1	017681	SUPPL     	19	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017681Orig1s019ltr.pdf	2022-02-18 00:00:00
70213	1	013295	SUPPL     	72	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/013295Orig1s072ltr.pdf	2022-02-22 00:00:00
70225	1	008845	SUPPL     	79	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/008845Orig1s079ltr.pdf	2022-02-22 00:00:00
70226	2	013295	SUPPL     	72	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/013295s072lbl.pdf	2022-02-23 00:00:00
70234	2	017681	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017681Orig1s019lbl.pdf	2022-02-23 00:00:00
70236	2	008845	SUPPL     	79	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/008845Orig1s079lbl.pdf	2022-04-19 00:00:00
70237	1	017422	SUPPL     	62	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017422Orig1s062ltr.pdf	2022-02-23 00:00:00
70285	1	017078	SUPPL     	54	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017078Orig1s054ltr.pdf	2022-02-28 00:00:00
70294	1	005378	SUPPL     	37	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/005378Orig1s037ltr.pdf	2022-02-28 00:00:00
70304	1	016988	SUPPL     	33	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/016988Orig1s033ltr.pdf	2022-03-01 00:00:00
70326	2	017078	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017078s054lbl.pdf	2022-03-01 00:00:00
70328	2	005378	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/005378s037lbl.pdf	2022-03-01 00:00:00
70363	2	016988	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/016988s033lbl.pdf	2022-03-02 00:00:00
70397	1	017450	SUPPL     	75	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/17450Orig1s075,20670Orig1s036,21261Orig1s025,21308Orig1s031ltr.pdf	2022-03-04 00:00:00
70402	1	008762	SUPPL     	66	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/008762Orig1s066ltr.pdf	2022-03-07 00:00:00
70404	2	008762	SUPPL     	66	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/008762s066lbl.pdf	2022-03-07 00:00:00
70405	8	008762	SUPPL     	66	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/008762s066lbl.pdf#page=19	2022-03-07 00:00:00
70406	1	017469	SUPPL     	47	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017469Orig1s047ltr.pdf	2022-03-07 00:00:00
70492	2	017469	SUPPL     	47	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017469Orig1s047lbl.pdf	2022-04-19 00:00:00
70539	2	017450	SUPPL     	75	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/017450Orig1s075,020670Orig1s036,021261Orig1s025,021308Orig1s031lbl.pdf	2022-03-17 00:00:00
70754	1	050317	SUPPL     	187	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/050317Orig1s187ltr.pdf	2022-04-12 00:00:00
70755	2	050317	SUPPL     	187	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/050317Orig1s187lbl.pdf	2022-04-12 00:00:00
70756	1	016619	SUPPL     	52	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/016619Orig1s052ltr.pdf	2022-04-13 00:00:00
70874	1	017876	SUPPL     	39	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017876Orig1s039ltr.pdf	2022-05-02 00:00:00
70875	1	017875	SUPPL     	40	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017875Orig1s040ltr.pdf	2022-05-02 00:00:00
70876	1	017802	SUPPL     	35	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017802Orig1s035ltr.pdf	2022-05-02 00:00:00
70877	1	017612	SUPPL     	44	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017612Orig1s044ltr.pdf	2022-05-02 00:00:00
70878	1	017354	SUPPL     	54	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017354Orig1s054ltr.pdf	2022-05-02 00:00:00
70879	1	017355	SUPPL     	56	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017355Orig1s056ltr.pdf	2022-05-02 00:00:00
70899	2	017948	SUPPL     	47	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017948s047lbl.pdf	2022-05-02 00:00:00
70903	2	017565	SUPPL     	86	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017565s086lbl.pdf	2022-05-02 00:00:00
70907	2	017612	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017612s044lbl.pdf	2022-05-02 00:00:00
70908	2	017802	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017802s035lbl.pdf	2022-05-02 00:00:00
70911	2	018206	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/018206s022lbl.pdf	2022-05-03 00:00:00
70913	2	011719	SUPPL     	135	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/011719Orig1s135lbl.pdf	2022-05-03 00:00:00
70917	1	011719	SUPPL     	135	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/011719Orig1s135ltr.pdf	2022-05-03 00:00:00
70918	1	017948	SUPPL     	47	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017948Orig1s047ltr.pdf	2022-05-03 00:00:00
70919	1	018206	SUPPL     	22	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/018206Orig1s022ltr.pdf	2022-05-03 00:00:00
70958	1	017565	SUPPL     	86	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017565Orig1s086ltr.pdf	2022-05-04 00:00:00
70964	2	017876	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017876s039lbl.pdf	2022-05-04 00:00:00
70965	2	017875	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017875s040lbl.pdf	2022-05-04 00:00:00
70966	2	017355	SUPPL     	56	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017355s056lbl.pdf	2022-05-04 00:00:00
70967	2	017354	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017354s054lbl.pdf	2022-05-04 00:00:00
70979	1	009768	SUPPL     	56	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/009768Orig1s056ltr.pdf	2022-05-04 00:00:00
70985	2	009768	SUPPL     	56	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/009768s056lbl.pdf	2022-05-04 00:00:00
70987	1	017643	SUPPL     	82	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/017643Orig1s082, 018449Orig1s049, 019942Orig1s020, 020248Orig1s026ltr.pdf	2022-05-04 00:00:00
71015	2	017643	SUPPL     	82	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/017643s082lbl.pdf	2022-05-06 00:00:00
71029	1	005929	SUPPL     	45	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/005929Orig1s045ltr.pdf	2022-05-10 00:00:00
71044	2	005929	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/005929s045lbl.pdf	2022-05-11 00:00:00
71080	1	008943	SUPPL     	52	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/008943Orig1s052; 009388Orig1s038ltr.pdf	2022-05-16 00:00:00
71085	2	008943	SUPPL     	52	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/008943s052,009388s038lbl.pdf	2022-05-17 00:00:00
71121	2	018057	SUPPL     	92	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/018057s092lbl.pdf	2022-05-23 00:00:00
71122	1	050162	SUPPL     	104	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/050162Orig1s104ltr.pdf	2022-05-23 00:00:00
71124	1	050441	SUPPL     	85	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/050441Orig1s085ltr.pdf	2022-05-23 00:00:00
71132	2	050441	SUPPL     	85	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/050441s085lbl.pdf	2022-05-23 00:00:00
71159	2	050162	SUPPL     	104	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/050162s104lbl.pdf	2022-05-27 00:00:00
71218	1	016812	SUPPL     	51	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/016812Orig1s051ltr.pdf	2022-06-06 00:00:00
71253	2	016812	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/016812s051lbl.pdf	2022-06-08 00:00:00
71260	2	050479	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050479s020lbl.pdf	2022-06-09 00:00:00
71265	2	016619	SUPPL     	52	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/016619Orig1s052lbl.pdf	2022-06-10 00:00:00
71799	2	016084	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/016084Orig1s049lbl.pdf	2022-08-15 00:00:00
72022	1	014602	SUPPL     	65	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/014602Orig1s065ltr.pdf	2022-09-08 00:00:00
72046	1	016812	SUPPL     	52	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/016812Orig1s052Correctedltr.pdf	2022-09-08 00:00:00
72055	1	012911	SUPPL     	38	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/012911Orig1s038ltr.pdf	2022-09-09 00:00:00
72059	2	012911	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/012911s038lbl.pdf	2022-09-10 00:00:00
72062	2	014602	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/014602Orig1s065lbl.pdf	2022-09-10 00:00:00
72066	1	016267	SUPPL     	62	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/016267Orig1s062ltr.pdf	2022-09-12 00:00:00
72068	2	016267	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/016267s062lbl.pdf	2022-09-13 00:00:00
72101	1	016084	SUPPL     	49	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/016084Orig1s049ltr.pdf	2022-09-19 00:00:00
72168	1	012827	SUPPL     	59	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/012827Orig1s059ltr.pdf	2022-09-28 00:00:00
72198	2	012827	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/012827s059lbl.pdf	2022-09-30 00:00:00
72259	8	084349	SUPPL     	88	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/084349s088lbl.pdf#page=21	2022-10-06 00:00:00
72260	2	084349	SUPPL     	88	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/084349s088lbl.pdf	2022-10-06 00:00:00
72324	1	018027	SUPPL     	69	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2022/018027Orig1s069ltr.pdf	2022-10-14 00:00:00
