row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1980AUDIT-1974-57,1974,NDA017283,NDA,1974-10-11,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,LANTHEUS MEDCL,XENON XE 133,XENON XE-133 6.3mCi/ML,INJECTABLE; INJECTION,1,Discontinued,XENON XE-133 first 1974-10-10 on NDA017284,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017283,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017283%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-58,1974,NDA017488,NDA,1974-10-15,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ORTHO MCNEIL PHARM,MODICON 21,ETHINYL ESTRADIOL 0.035MG; NORETHINDRONE 0.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL-21,1,Discontinued,2 ingredients first seen earlier (earliest 1943-06-25 on NDA005292),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017488,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017488%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-59,1974,NDA017489,NDA,1974-10-15,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ORTHO MCNEIL PHARM,ORTHO-NOVUM 1/35-21,ETHINYL ESTRADIOL 0.035MG; NORETHINDRONE 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL-21,1,Discontinued,2 ingredients first seen earlier (earliest 1943-06-25 on NDA005292),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017489,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017489%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-60,1974,NDA009238,NDA,1974-11-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,LILLY,PROGESTERONE,PROGESTERONE 25MG/ML,INJECTABLE; INJECTION,2,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=009238,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009238%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-61,1974,NDA017426,NDA,1974-11-01,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,PADAGIS US,DESONIDE,DESONIDE 0.05%,OINTMENT; TOPICAL,1,Prescription,DESONIDE first 1972-01-04 on NDA017010,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017426,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017426%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-62,1974,NDA017895,NDA,1974-11-15,TYPE 6,Type 6 - New Indication (no longer used),PRIORITY,FALSE,Type 6 - New Indication (no longer used),ABBOTT,JANIMINE,IMIPRAMINE HYDROCHLORIDE 25MG,TABLET; ORAL,3,Discontinued,IMIPRAMINE HYDROCHLORIDE first 1959-04-16 on NDA011836,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017895,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017895%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-63,1974,NDA017551,NDA,1974-11-21,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),MALLINCKRODT,Perchloracap,POTASSIUM PERCHLORATE 200MG,CAPSULE; ORAL,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1974-15,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017551,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017551%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-64,1974,NDA017064,NDA,1974-11-22,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,DR REDDYS,HEPARIN SODIUM,"HEPARIN SODIUM 7,500 UNITS/ML",INJECTABLE; INJECTION,11,Discontinued,HEPARIN SODIUM first 1939-02-09 on NDA000552,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017064,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017064%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-65,1974,NDA017556,NDA,1974-11-27,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),SUN PHARM INDS INC,Halog,HALCINONIDE 0.1%,CREAM; TOPICAL,1,Prescription,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1974-16,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017556,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017556%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-66,1974,BLA017055,BLA,1974-12-13,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,FERRING,A.P.L.,"GONADOTROPIN, CHORIONIC 5,000 UNITS/VIAL",INJECTABLE; INJECTION,3,Discontinued,"GONADOTROPIN, CHORIONIC first 1973-03-05 on BLA017067",non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017055,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22BLA017055%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-67,1974,NDA050482,NDA,1974-12-18,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,LILLY,KEFLIN,CEPHALOTHIN SODIUM EQ 2GM BASE/VIAL,INJECTABLE; INJECTION,4,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050482,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050482%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-68,1974,NDA017439,NDA,1974-12-26,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ALLERGAN,HYDROXYPROGESTERONE CAPROATE,HYDROXYPROGESTERONE CAPROATE 125MG/ML,INJECTABLE; INJECTION,2,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017439,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017439%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-69,1974,NDA017566,NDA,1974-12-26,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ALLERGAN,BREVICON 21-DAY,ETHINYL ESTRADIOL 0.035MG; NORETHINDRONE 0.5MG,TABLET; ORAL-21,1,Discontinued,2 ingredients first seen earlier (earliest 1943-06-25 on NDA005292),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017566,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017566%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-70,1974,NDA017565,NDA,1974-12-27,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ALLERGAN,NORINYL 1+35 21-DAY,ETHINYL ESTRADIOL 0.035MG; NORETHINDRONE 1MG,TABLET; ORAL-21,2,Discontinued,2 ingredients first seen earlier (earliest 1943-06-25 on NDA005292),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017565,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017565%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-71,1974,NDA017427,NDA,1974-12-31,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE 900MG/100ML,SOLUTION; IRRIGATION,1,Prescription,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017427,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017427%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-72,1974,NDA017428,NDA,1974-12-31,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,STERILE WATER,STERILE WATER FOR IRRIGATION 100%,LIQUID; IRRIGATION,1,Prescription,STERILE WATER FOR IRRIGATION first 1970-09-10 on NDA016734,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017428,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017428%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1974-73,1974,NDA017561,NDA,1974-12-31,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SCHERING,CELESTONE,BETAMETHASONE SODIUM PHOSPHATE EQ 3MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,1,Discontinued,BETAMETHASONE SODIUM PHOSPHATE first 1965-03-03 on NDA014602,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017561,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017561%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-01,1975,NDA016832,NDA,1975-01-27,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),ABBOTT,Cylert,PEMOLINE 75MG,TABLET; ORAL,3,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1975-01,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016832,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016832%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-02,1975,NDA017536,NDA,1975-01-29,TYPE 2,Type 2 - New Active Ingredient,STANDARD,FALSE,Type 2 - New Active Ingredient,SCHERING,DIPROSONE,BETAMETHASONE DIPROPIONATE EQ 0.05% BASE,CREAM; TOPICAL,1,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017536,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017536%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-03,1975,NDA017613,NDA,1975-02-03,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),SCHERING PLOUGH,Lotrimin,CLOTRIMAZOLE 1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SOLUTION; TOPICAL,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1975-02,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017613,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017613%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-04,1975,NDA017558,NDA,1975-02-06,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,HIKMA,ROBINUL,GLYCOPYRROLATE 0.2MG/ML,INJECTABLE; INJECTION,1,Prescription,GLYCOPYRROLATE first 1961-08-11 on NDA012827,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017558,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017558%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-05,1975,NDA017525,NDA,1975-02-25,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),TEVA BRANDED PHARM,Loxitane,LOXAPINE SUCCINATE EQ 10MG BASE **Federal Register determination that product was discontinued or withdrawn for s or e reasons**,TABLET; ORAL,7,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1975-03,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017525,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017525%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-06,1975,NDA017670,NDA,1975-03-10,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,HOSPIRA,SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,SODIUM CHLORIDE 450MG/100ML,SOLUTION; IRRIGATION,1,Discontinued,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017670,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017670%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-07,1975,NDA017612,NDA,1975-03-17,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,Type 3 - New Dosage Form,CADENCE HEALTH,LO/OVRAL,ETHINYL ESTRADIOL 0.03MG; NORGESTREL 0.3MG,TABLET; ORAL-21,1,Discontinued,2 ingredients first seen earlier (earliest 1943-06-25 on NDA005292),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017612,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017612%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-08,1975,NDA017619,NDA,1975-03-18,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SCHERING PLOUGH,LOTRIMIN,CLOTRIMAZOLE 1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CREAM; TOPICAL,1,Discontinued,CLOTRIMAZOLE first 1975-02-03 on NDA017613,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017619,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017619%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-09,1975,NDA017668,NDA,1975-03-20,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SANOFI AVENTIS US,TENUATE,DIETHYLPROPION HYDROCHLORIDE 25MG,TABLET; ORAL,1,Discontinued,DIETHYLPROPION HYDROCHLORIDE first 1959-08-06 on NDA011722,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017668,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017668%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-10,1975,NDA017669,NDA,1975-03-20,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,SANOFI AVENTIS US,TENUATE,DIETHYLPROPION HYDROCHLORIDE 75MG,"TABLET, EXTENDED RELEASE; ORAL",1,Discontinued,DIETHYLPROPION HYDROCHLORIDE first 1959-08-06 on NDA011722,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017669,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017669%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-11,1975,NDA017549,NDA,1975-03-28,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,MERIDIAN MEDCL TECHN,LIDOPEN,LIDOCAINE HYDROCHLORIDE 10%,INJECTABLE; INJECTION,1,Discontinued,LIDOCAINE HYDROCHLORIDE first 1948-11-19 on NDA006488,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017549,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017549%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-12,1975,NDA017560,NDA,1975-04-15,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SUN PHARM INDUSTRIES,BACTRIM,SULFAMETHOXAZOLE 200MG/5ML; TRIMETHOPRIM 40MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SUSPENSION; ORAL,2,Discontinued,2 ingredients first seen earlier (earliest 1965-07-01 on NDA013664),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017560,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017560%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1975-13,1975,NDA050475,NDA,1975-04-16,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAUSCH,GRIS-PEG,"GRISEOFULVIN, ULTRAMICROSIZE 125MG",TABLET; ORAL,2,Prescription,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050475,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050475%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
