company_name,ticker,exchange,us_investable_class,total_drugs_in_profile,approved_drugs,phase3_programs,phase2_programs,phase1_programs,preclinical_programs,paused_or_hold,advanced_to_next_phase,clinical_progression_rate_pct,fda_approval_rate_pct,total_fda_decisions_tracked,novel_nme_approvals,original_non_nme_approvals,label_expansions,crl_rejections,composite_score_0_100,success_grade,success_rate_pct,source_url_1,source_url_2,verification_status,notes
Palatin Technologies,PTN,NYSE American,US-LISTED,1,1,0,,,,0,0,,100.0,1,1,0,0,0,6.0,E,100.0,https://web.archive.org/web/20090709174612/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081677.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
NO_US_TICKER,,,,639,639,,,,,,,,,639,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 639 FDA decisions tracked, 639 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
NO_TICKER,,,,60,60,,,,,,,,,60,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 60 FDA decisions tracked, 60 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"The Feinstein Institutes for Medical Research (Northwell Health, non-profit)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Giskit (per openFDA holder-of-record; ExEm Foam US),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
B. Braun (Braintree Laboratories),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Amivas LLC (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"LNHC, Inc. (Ferndale/Medimetriks lineage, private)",,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"University of California, Los Angeles (non-profit radiopharmacy)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Snow Brand Pharmaceuticals (Japan lineage; current holder Cosette Pharmaceuticals),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
U.S. Army Medical Research (government),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Deproco SpA (private, Italy)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Boehringer Ingelheim (private),,,,12,12,,,,,,,,,12,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 12 FDA decisions tracked, 12 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Debiopharm Group (private, Switzerland)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
DuPont Pharmaceuticals (acquired by BMS 2001),,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
The Population Council (non-profit),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Berlex Laboratories (Schering AG US arm),,,,5,5,,,,,,,,,5,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 5 FDA decisions tracked, 5 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Scios Inc. (acquired by J&J 2003),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Organon BioSciences (Akzo Nobel; human Rx to Schering-Plough 2007),,,,9,9,,,,,,,,,9,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 9 FDA decisions tracked, 9 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
G.D. Searle (Pfizer lineage),,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Actelion (acquired by J&J 2017),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Fonda BV (Organon/Schering-Plough affiliate for Arixtra),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Alliance Pharmaceuticals (delisted 2003),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Romark Laboratories (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Helsinn Group (private, Switzerland)",,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Heyl Chemisch-pharmazeutische Fabrik (private, Germany)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
ChiRhoClin (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Presutti Laboratories (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Nutritional Restart Center (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Pharma Hameln GmbH (private, Germany)",,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Yamanouchi (merged into Astellas 2005),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Bracco Diagnostics (private, Italy)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Dutch Ophthalmic Research Center (D.O.R.C., private NL)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Fujisawa (merged into Astellas 2005),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
PrimaPharm (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
L'Oreal SA (France),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Axcan Scandipharm (Axcan Pharma; take-private 2007),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Altana Pharma (Norvartis?) - Nycomed lineage,,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
MediGene AG (Germany),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
New River Pharmaceuticals (acquired by Shire 2007),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Schwarz BioSciences (acquired by UCB 2006),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Feinstein Kean? - Feinstein Institute/radiopharmacy (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sirion Therapeutics (private; Durezol US rights to Sanofi 2010),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Prestwick Pharmaceuticals (private; Biovail/Merz lineage),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Ferring Pharmaceuticals (private),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Kowa Company (private, Japan)",,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Gloucester Pharmaceuticals (acquired by Celgene 2009),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Chemische Fabrik Kreussler & Co. (private, Germany)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Merz Pharma (private, Germany)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Laboratoire HRA Pharma (private, France; Perrigo 2021)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
ParaPRO LLC (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"ApoPharma (Apotex group, private)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"LEO Pharma (private, Denmark)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Almirall SA (Spain),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Mayo Clinic (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
ThromboGenics NV (Belgium),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Aegerion Pharmaceuticals (Novelion/Amryt lineage),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Guerbet SA (France),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Asklepion Pharmaceuticals (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Wellstat Therapeutics (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Chemo Research SL / Exeltis (private, Spain)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
TaiMed Biologics (Taiwan),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sun Pharmaceutical Industries (India),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
