row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1980AUDIT-1978-59,1978,NDA050517,NDA,1978-10-18,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),PHARMOBEDIENT,Mefoxin,CEFOXITIN SODIUM EQ 10GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,3,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1978-17,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050517,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050517%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1978-60,1978,NDA050523,NDA,1978-10-18,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,Type 3 - New Dosage Form,PARKEDALE,VIRA-A,VIDARABINE EQ 187.4MG BASE/ML,INJECTABLE; INJECTION,1,Discontinued,VIDARABINE first 1976-11-26 on NDA050486,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050523,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050523%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1978-61,1978,NDA050514,NDA,1978-10-30,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,Type 3 - New Dosage Form,HARROW EYE,NATACYN,NATAMYCIN 5%,SUSPENSION; OPHTHALMIC,1,Prescription,first-in-payloads,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050514,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050514%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1978-62,1978,NDA018052,NDA,1978-11-08,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,BAYER HEALTHCARE LLC,GYNE-LOTRIMIN,CLOTRIMAZOLE 1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CREAM; VAGINAL,1,Discontinued,CLOTRIMAZOLE first 1975-02-03 on NDA017613,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018052,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018052%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1978-63,1978,NDA019854,NDA,1978-11-08,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,MYLAN SPECIALITY LP,DEPEN,PENICILLAMINE 250MG,TABLET; ORAL,1,Prescription,PENICILLAMINE first 1970-12-04 on NDA019853,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019854,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019854%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1978-64,1978,NDA018035,NDA,1978-11-28,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,JUBILANT,DRAXIMAGE MDP-10,TECHNETIUM TC-99M MEDRONATE N/A,INJECTABLE; INJECTION,2,Discontinued,first-in-payloads,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018035,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018035%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1978-65,1978,NDA018057,NDA,1978-12-19,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),HQ SPCLT PHARMA,Platinol-AQ,CISPLATIN 0.5MG/ML,INJECTABLE; INJECTION,4,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1978-18,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018057,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018057%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1978-66,1978,NDA017979,NDA,1978-12-21,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ABRAXIS PHARM,HEPARIN SODIUM,"HEPARIN SODIUM 10,000 UNITS/ML",INJECTABLE; INJECTION,3,Discontinued,HEPARIN SODIUM first 1972-02-22 on NDA017029,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017979,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017979%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-01,1979,NDA017989,NDA,1979-01-09,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),PFIZER,Hemabate,CARBOPROST TROMETHAMINE EQ 0.25MG BASE/ML,INJECTABLE; INJECTION,1,Prescription,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-01,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017989,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017989%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-02,1979,NDA018025,NDA,1979-01-10,,,,FALSE,NOT PUBLISHED (blank class),INTL MEDICATION,FUROSEMIDE,FUROSEMIDE 10MG/ML,INJECTABLE; INJECTION,1,Discontinued,FUROSEMIDE first 1966-07-01 on NDA016273,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018025,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018025%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-03,1979,NDA018181,NDA,1979-01-15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAYER HLTHCARE,MYCELEX,CLOTRIMAZOLE 1%,Solution; Topical,2,Over-the-counter,CLOTRIMAZOLE first 1975-02-03 on NDA017613,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018181,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018181%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-04,1979,NDA018183,NDA,1979-01-15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAYER HEALTHCARE LLC,MYCELEX,CLOTRIMAZOLE 1%,CREAM; TOPICAL,1,Discontinued,CLOTRIMAZOLE first 1975-02-03 on NDA017613,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018183,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018183%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-05,1979,NDA017385,NDA,1979-02-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,PLASMA-LYTE 56 AND DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; MAGNESIUM ACETATE TETRAHYDRATE 32MG/100ML; POTASSIUM ACETATE 128MG/100ML; SODIUM CHLORIDE 234MG/100ML,INJECTABLE; INJECTION,1,Discontinued,3 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017385,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017385%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-06,1979,NDA017390,NDA,1979-02-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,PLASMA-LYTE M AND DEXTROSE 5% IN PLASTIC CONTAINER,CALCIUM CHLORIDE 37MG/100ML; DEXTROSE 5GM/100ML; MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 119MG/100ML; SODIUM ACETATE 161MG/100ML; SODIUM CHLORIDE 94MG/100ML; SODIUM LACTATE 138MG/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,1,Discontinued,7 ingredients first seen earlier (earliest 1971-03-22 on NDA016679),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017390,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017390%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-07,1979,NDA017438,NDA,1979-02-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,PLASMA-LYTE R IN PLASTIC CONTAINER,CALCIUM CHLORIDE 36.8MG/100ML; MAGNESIUM CHLORIDE 30.5MG/100ML; POTASSIUM CHLORIDE 74.6MG/100ML; SODIUM ACETATE 640MG/100ML; SODIUM CHLORIDE 496MG/100ML; SODIUM LACTATE 89.6MG/100ML,INJECTABLE; INJECTION,1,Discontinued,6 ingredients first seen earlier (earliest 1971-03-22 on NDA016679),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017438,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017438%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-08,1979,NDA017634,NDA,1979-02-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,DEXTROSE 5% AND POTASSIUM CHLORIDE 0.224% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; POTASSIUM CHLORIDE 224MG/100ML,INJECTABLE; INJECTION,4,Prescription,2 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017634,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017634%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-09,1979,NDA018058,NDA,1979-02-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,CURIUM,GALLIUM CITRATE GA 67,GALLIUM CITRATE GA-67 2mCi/ML,INJECTABLE; INJECTION,1,Prescription,GALLIUM CITRATE GA-67 first 1976-05-17 on NDA017478,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018058,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018058%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-10,1979,NDA017378,NDA,1979-02-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,PLASMA-LYTE A IN PLASTIC CONTAINER,MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 37MG/100ML; SODIUM ACETATE 368MG/100ML; SODIUM CHLORIDE 526MG/100ML; SODIUM GLUCONATE 502MG/100ML,INJECTABLE; INJECTION,2,Prescription,5 ingredients first seen earlier (earliest 1975-08-13 on NDA017586),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017378,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017378%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-11,1979,NDA017451,NDA,1979-02-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,PLASMA-LYTE 148 AND DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 37MG/100ML; SODIUM ACETATE 368MG/100ML; SODIUM CHLORIDE 526MG/100ML; SODIUM GLUCONATE 502MG/100ML,INJECTABLE; INJECTION,1,Discontinued,6 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017451,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017451%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-12,1979,NDA017484,NDA,1979-02-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,DEXTROSE 5% AND ELECTROLYTE NO. 48 IN PLASTIC CONTAINER,"DEXTROSE 5GM/100ML; MAGNESIUM CHLORIDE 31MG/100ML; POTASSIUM CHLORIDE 141MG/100ML; POTASSIUM PHOSPHATE, MONOBASIC 20MG/100ML; SODIUM CHLORIDE 12MG/100ML; SODIUM LACTATE 260MG/100ML",INJECTABLE; INJECTION,1,Prescription,5 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017484,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017484%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-13,1979,NDA017648,NDA,1979-02-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,SODIUM CHLORIDE 0.9% AND POTASSIUM CHLORIDE 0.075%,POTASSIUM CHLORIDE 75MG/100ML; SODIUM CHLORIDE 900MG/100ML,INJECTABLE; INJECTION,5,Discontinued,2 ingredients first seen earlier (earliest 1965-12-16 on NDA013025),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017648,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017648%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-14,1979,NDA018008,NDA,1979-02-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,POTASSIUM CHLORIDE 30MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; POTASSIUM CHLORIDE 224MG/100ML; SODIUM CHLORIDE 450MG/100ML,INJECTABLE; INJECTION,10,Prescription,3 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018008,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018008%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-15,1979,NDA018016,NDA,1979-02-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,SODIUM CHLORIDE 450MG/100ML,INJECTABLE; INJECTION,1,Prescription,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018016,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018016%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-16,1979,NDA018037,NDA,1979-02-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ",DEXTROSE 5GM/100ML; POTASSIUM CHLORIDE 150MG/100ML; SODIUM CHLORIDE 200MG/100ML,INJECTABLE; INJECTION,9,Prescription,3 ingredients first seen earlier (earliest 1970-12-08 on NDA016689),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018037,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018037%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-17,1979,NDA017862,NDA,1979-02-07,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),HIKMA,Reglan,METOCLOPRAMIDE HYDROCHLORIDE EQ 5MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,2,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-02,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017862,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017862%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-18,1979,NDA018230,NDA,1979-02-16,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAYER HEALTHCARE LLC,MYCELEX-7,CLOTRIMAZOLE 1%,CREAM; VAGINAL,1,Discontinued,CLOTRIMAZOLE first 1975-02-03 on NDA017613,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018230,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018230%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-19,1979,NDA017971,NDA,1979-02-26,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,JDS PHARMS,ESKALITH,LITHIUM CARBONATE 300MG,TABLET; ORAL,1,Discontinued,LITHIUM CARBONATE first 1970-04-06 on NDA016782,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017971,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017971%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-20,1979,NDA018182,NDA,1979-02-27,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAYER HEALTHCARE LLC,MYCELEX-7,CLOTRIMAZOLE 100MG,TABLET; VAGINAL,1,Discontinued,CLOTRIMAZOLE first 1975-02-03 on NDA017613,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018182,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018182%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-21,1979,NDA018090,NDA,1979-04-04,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,OTSUKA ICU MEDCL,SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,SODIUM CHLORIDE 450MG/100ML,INJECTABLE; INJECTION,1,Prescription,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018090,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA018090%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-22,1979,NDA050521,NDA,1979-04-04,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),LILLY,Ceclor,CEFACLOR EQ 500MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CAPSULE; ORAL,2,Discontinued,first-in-payloads,first-in-payloads (1965-1979 screen),PRE1980-1979-03,PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050521,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050521%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1979-23,1979,NDA050522,NDA,1979-04-04,TYPE 2,Type 2 - New Active Ingredient,STANDARD,FALSE,Type 2 - New Active Ingredient,LILLY,CECLOR,CEFACLOR EQ 250MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SUSPENSION; ORAL,2,Discontinued,CEFACLOR first 1979-04-04 on NDA050521,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),PROBE_PENDING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050522,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050522%22,Payload-verified (probe layer pending),"Row of the complete 1977-1979 original-application audit (v20): every ORIG/AP row of the committed dual-run payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
