row_id,application_number,probe_file,probe_url,probe_sha256,live_orig_date,live_class_code,live_review_priority,live_sponsor,status,checked_against_payload
PRE1965AUDIT-1957-07,NDA010669,probe_NDA010669.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010669%22&limit=1000,367e60b1545f93ca17cfeeb4a434d590d085a26034f0ab833c0445112d2d866d,1957-03-18,TYPE 1,PRIORITY,WAYLIS THERAP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-08,NDA050168,probe_NDA050168.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050168%22&limit=1000,f4ab2df2cd49a1619dcca3710d0d08372d4f4616b5e11f0c0d44d30bf16995c8,1957-03-26,UNKNOWN,UNKNOWN,MONARCH PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-09,NDA010656,probe_NDA010656.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010656%22&limit=1000,848c9526bb80d4197a74add0c77cbf27aff5f70b3259481c95c3053deb59ab7a,1957-04-02,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-10,NDA010909,probe_NDA010909.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010909%22&limit=1000,02792d74cfd4abe063ae9de983c16a3a3c6a113b61058708851b57035498e77a,1957-04-05,TYPE 1,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-11,NDA010348,probe_NDA010348.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010348%22&limit=1000,61d842dec98eb2704ea4ae06379bead0d069b274e5827e91cc0f9f478db283d4,1957-04-08,TYPE 3,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-12,NDA010742,probe_NDA010742.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010742%22&limit=1000,7870e29900e4f06b98498c4fde553039d622c465f2b01c065b1be3ebf211838b,1957-04-08,TYPE 2,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-13,NDA010911,probe_NDA010911.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010911%22&limit=1000,61c9e1d3dc5c6dd855b1469b7418c80b078d135f7ee75883025b819dc443c137,1957-04-08,TYPE 4,STANDARD,STUART PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-14,NDA009519,probe_NDA009519.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009519%22&limit=1000,a1225d336cb6e6b364b24407296985545d35ce0640602f106537aa0a71d91554,1957-04-16,TYPE 1,PRIORITY,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-15,NDA010753,probe_NDA010753.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010753%22&limit=1000,cd910b1819898798f6a91269315121b4db4440249d3d41ce479711cf85b4b496,1957-04-17,TYPE 1,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-16,NDA010796,probe_NDA010796.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010796%22&limit=1000,5ee241620b6562e74a70b9850d36b8ebdf4905bf34b57364542384722b152f17,1957-04-19,TYPE 1,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-17,NDA050266,probe_NDA050266.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050266%22&limit=1000,e3d282174b07ede6b602a00fd0175fb881678d7f52cba301840fc9273102fd0f,1957-04-19,UNKNOWN,UNKNOWN,STORZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-18,NDA010841,probe_NDA010841.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010841%22&limit=1000,f5c970147cb9878ea31dfb7a47ebf07c43e8230b648b472c5d26fe268ee73613,1957-04-22,TYPE 1,PRIORITY,RECORDATI RARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-19,NDA010787,probe_NDA010787.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010787%22&limit=1000,77503e4f46dc3e8499670cb55d989a3862478184266f5b946232a71e04ab202d,1957-04-25,TYPE 2,PRIORITY,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-20,NDA010927,probe_NDA010927.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010927%22&limit=1000,9e73d4edda3291deb19d3a9489f0af4b17e7cdc7267a41e72eaa5d0f18f3bc32,1957-05-02,TYPE 5,STANDARD,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-21,NDA010929,probe_NDA010929.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010929%22&limit=1000,cf5cba32d0a42c801ac27c20abaa0021136bd7523b6015421906fb2c69b76dba,1957-05-02,TYPE 5,STANDARD,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-22,NDA010653,probe_NDA010653.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010653%22&limit=1000,21d65d9b7927b1a71af4ef5c9837e6f7569f4ec2568b624649f19c3fdc6d9715,1957-05-10,TYPE 1,STANDARD,3M,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-23,NDA010670,probe_NDA010670.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010670%22&limit=1000,55f7d8b44d3e444b10f4454d8c04d84b80ae003caf27afaebdee9d13d74c6101,1957-05-31,TYPE 1,PRIORITY,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-24,NDA010971,probe_NDA010971.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010971%22&limit=1000,015f72e7a292e227f744d0cca90ec955e2c19381fa21c477e50591bb6819a7e8,1957-05-31,TYPE 4,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-25,NDA011000,probe_NDA011000.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011000%22&limit=1000,053c3c031c4fbd1b4b5969666795e22130b93b82d4618b5101f4fadbdc2346cd,1957-06-05,TYPE 3,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-26,NDA011011,probe_NDA011011.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011011%22&limit=1000,580315cdf4a6fa89e0536e71b214bad81d7e142483e58c4470fe895bdfd549da,1957-07-16,TYPE 1,STANDARD,ENDO OPERATIONS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-27,NDA011073,probe_NDA011073.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011073%22&limit=1000,569812f5e332f187624ac384fc4723996c1f0ea9339aad6ddd5e3be95ba2e7fd,1957-07-24,TYPE 4,STANDARD,MEDPOINTE PHARM HLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-28,NDA010585,probe_NDA010585.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010585%22&limit=1000,7fe7a8a1c30503d560865fec3dcb274984f05d366c4fb0e353a1e876abbd9e26,1957-08-15,TYPE 1,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-29,NDA010997,probe_NDA010997.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010997%22&limit=1000,1e41a4ac39d13f53d834d9f898c5e615a1c3cd66c72c173256b5afb4c2741329,1957-08-16,TYPE 1,PRIORITY,XANODYNE PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-30,NDA010799,probe_NDA010799.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010799%22&limit=1000,71419371c889263c22f23de02828adbb88b440c7674e574f1f675991f232da97,1957-08-23,TYPE 5,STANDARD,WYETH CONS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-31,NDA010831,probe_NDA010831.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010831%22&limit=1000,23407266c75434fb298e712b259c4353d36bdf1044e4407b396c456c75de2c69,1957-09-12,TYPE 3,STANDARD,ORGANICS LAGRANGE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-32,NDA011123,probe_NDA011123.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011123%22&limit=1000,34cbd61bf72abede5ff5880f7d8c810e5ff4789a78d896713d211e4bb9d7c0f7,1957-09-16,TYPE 1,STANDARD,BRISTOL MYERS SQUIBB,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-33,NDA011111,probe_NDA011111.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011111%22&limit=1000,5520926f780df89283d367bae0c6b7666357cd46fec1bfa1e38cf2f0b9f21567,1957-09-18,TYPE 3,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-34,NDA011120,probe_NDA011120.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011120%22&limit=1000,0e10eeca68813f37ed38207d1b1c1f8f1535bbd2421ef643be51d250ca94dd91,1957-09-18,TYPE 3,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-35,NDA050278,probe_NDA050278.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050278%22&limit=1000,58da52607720b3a4b81e363794ae27c903ee04cde8e451a177e997497226ec82,1957-10-08,UNKNOWN,UNKNOWN,AVET,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-36,NDA010744,probe_NDA010744.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010744%22&limit=1000,6808b14eddab38010465941f351dddfad3eb1c3b529387aebd35e9b792d94c6b,1957-10-09,TYPE 3,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-37,NDA011153,probe_NDA011153.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011153%22&limit=1000,1b8a4b9d2706be39c044d952fbecbb9829b007391ebee9403346959a51effb0e,1957-10-24,TYPE 1,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-38,NDA010942,probe_NDA010942.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010942%22&limit=1000,c1383416af7b80fca7dd99f5bfd68c7ca7c098169c8b4d6d2f08e8fb071b07a0,1957-11-12,TYPE 3,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-39,NDA010996,probe_NDA010996.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010996%22&limit=1000,821ed09508dd91095fa0bc2d4ba6f324bedf9914eeb13557efb67f5720499395,1957-11-12,TYPE 4,PRIORITY,XANODYNE PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-40,NDA009149,probe_NDA009149.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009149%22&limit=1000,599a01f619bcd3da128ae7df3373c308446571d1392b2073e1bf2be5b730a0b7,1957-11-20,TYPE 1,PRIORITY,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-41,NDA011161,probe_NDA011161.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011161%22&limit=1000,f07e21c56d9449b7bfd54437738f844095e6466a9e09a86373063a7e369cd279,1957-12-03,TYPE 1,PRIORITY,ASTELLAS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-42,NDA011265,probe_NDA011265.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011265%22&limit=1000,2700ea2acf9290f5a474410fdbb40c3418ffd73cb18ef8d7b0d1171a16c4432c,1957-12-03,TYPE 4,STANDARD,ANI PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-43,NDA011188,probe_NDA011188.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011188%22&limit=1000,c234712cad51a570cffcd3e31d773ad4ea5ac902e54a43a5629ed6fc77d64a4f,1957-12-10,TYPE 2,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-44,NDA009486,probe_NDA009486.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009486%22&limit=1000,8c650c725177533a092732682ef4900f05bb886c735677a1d27825718f85fa62,1957-12-30,TYPE 3,STANDARD,MCNEIL CONS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1957-45,NDA011228,probe_NDA011228.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011228%22&limit=1000,d4bbd68905324f6aa17178e534cd91a57a93bd82b8603672a30725ef1b3f960b,1957-12-30,TYPE 5,STANDARD,ORGANON USA INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-01,NDA011325,probe_NDA011325.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011325%22&limit=1000,07334c2c1dc5ca97a436ee22c7459c3e20486bae5d36b0711d87647f4390fe8c,1958-01-06,TYPE 3,STANDARD,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-02,NDA011283,probe_NDA011283.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011283%22&limit=1000,7a5bdceae093ca92e6f7e4fac35493e4ca08307ebcfad82a3b34b7f5bbaa9c29,1958-01-14,TYPE 5,STANDARD,DELCOR ASSET CORP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-03,NDA011245,probe_NDA011245.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011245%22&limit=1000,61c96c3ffd0824104d6b5133da7c4b5d6c6e5fe63de0088534be33ad2d81474c,1958-01-17,TYPE 3,STANDARD,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-04,NDA011323,probe_NDA011323.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011323%22&limit=1000,6cf3b69e9e8a8c9f8bff354593db122429495b71932dd07edbf8ceed8ab9ff89,1958-01-20,TYPE 4,STANDARD,SHIRE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-05,NDA011213,probe_NDA011213.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011213%22&limit=1000,38912140822189e229041eb887b1e68be730a8ae04f508f03a19eb735ed257d4,1958-01-29,TYPE 3,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-06,NDA011210,probe_NDA011210.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011210%22&limit=1000,68c04ecacb88d0e6c3571d44a63223ca257901ecf6c6917f1e1c759b80bd7488,1958-02-10,TYPE 1,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-07,NDA010496,probe_NDA010496.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010496%22&limit=1000,feef50a369a0299827a7f72e821f674a4e640f18452d3e67f286aec861c5ea32,1958-03-11,TYPE 4,STANDARD,ASTRAZENECA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-08,NDA011338,probe_NDA011338.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011338%22&limit=1000,b66660ef50073a2daa3b89c13d1c1ef3b3124798e10c351be6b4dc1b58c95d0c,1958-03-12,TYPE 1,PRIORITY,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-09,NDA010926,probe_NDA010926.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010926%22&limit=1000,b6076a25c17360d33c57ebae26eb056a0a9afee3a74ccc55461e431290d2dd69,1958-05-05,TYPE 3,STANDARD,PHARMOBEDIENT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-10,NDA011287,probe_NDA011287.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011287%22&limit=1000,f5b72b0e07a72e6b07f85fac07ca924f1814419719b3a6ddea53a34a8c94fe12,1958-06-05,TYPE 1,PRIORITY,CONCORDIA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-11,NDA011340,probe_NDA011340.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011340%22&limit=1000,1cbb40700508523926508e25e651513d95f6441ab0fe0fb147f5ead042bbf269,1958-06-25,TYPE 1,STANDARD,PHARM RES ASSOC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-12,NDA050201,probe_NDA050201.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050201%22&limit=1000,86562d9f9f71d4f315e11031661c5d17f1e65f4a4b9eb7f1398c8584868b9373,1958-06-25,UNKNOWN,UNKNOWN,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-13,NDA011483,probe_NDA011483.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011483%22&limit=1000,49335fecc0b64373dd421f7e26abf686222b82242cdb20fa5d1b93008f1445be,1958-07-07,TYPE 4,STANDARD,SUN PHARM INDUSTRIES,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-14,NDA010791,probe_NDA010791.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010791%22&limit=1000,86f8ad1fb2229fb63bf0b75d0c3b9780a2387c59b33d9651664240e83a4f57b0,1958-07-14,TYPE 5,STANDARD,BEL MAR,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-15,NDA011366,probe_NDA011366.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011366%22&limit=1000,d5d5e49c777889bbd4722bea039365afa8ce696fc8ba7d711064ac8de33e7974,1958-07-22,TYPE 1,STANDARD,XERIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-16,NDA011529,probe_NDA011529.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011529%22&limit=1000,4c8e4d08b2cee5b1133196192bebffda3b0a68272c8fd94bc8e822232806a283,1958-08-15,TYPE 4,STANDARD,JANSSEN R AND D,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-17,NDA011324,probe_NDA011324.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011324%22&limit=1000,f4b37212087ea60a681a34091680c3286e39ee563ebcd510a842f9f8110f34d7,1958-08-22,TYPE 5,STANDARD,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-18,NDA011145,probe_NDA011145.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011145%22&limit=1000,8fdc970ba8a5203a16a9863721ec6a16c58af21e3390713f28957cccab2ae9d0,1958-09-04,TYPE 1,PRIORITY,RISING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-19,NDA011418,probe_NDA011418.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011418%22&limit=1000,8624f0988200c97252897d8af116939068bc28240b405b706d3d64fab5e3df95,1958-09-29,TYPE 3,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-20,NDA011601,probe_NDA011601.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011601%22&limit=1000,268f34491c39a6c70aa117a0f116434c29584651230a5b521344b7681bad38cb,1958-10-23,TYPE 3,STANDARD,PHARMOBEDIENT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-21,NDA011641,probe_NDA011641.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011641%22&limit=1000,5782bebdc8c04f0f332fbc208e47a859195bf2991ebb692d9af9ddd049cdb597,1958-10-28,TYPE 1,PRIORITY,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-22,NDA011664,probe_NDA011664.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011664%22&limit=1000,b9d882d03365773cd0a7d86394a0b5ef692be4b8d7cc894ffc01deaca404a6f5,1958-10-30,TYPE 1,PRIORITY,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-23,NDA011620,probe_NDA011620.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011620%22&limit=1000,aab2711321ad72fdf73a0f2f9f426beaa7ce12509e67d52260bd58db05279e7a,1958-12-03,TYPE 5,STANDARD,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-24,NDA011635,probe_NDA011635.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011635%22&limit=1000,ec5ea583f3cf71d1d506fb3e2b12c6754ab9673eacdb3d4cf9f43f734e6a44ee,1958-12-11,TYPE 4,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-25,NDA011557,probe_NDA011557.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011557%22&limit=1000,0b932da0b2564a5aa00025a6913b743d8f7efa1a5efa56b69dbbdde2b1f8354a,1958-12-12,TYPE 3,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1958-26,NDA050131,probe_NDA050131.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050131%22&limit=1000,afba317d8e8ff6c14d45f7571beaca3197126c631a8a4581243058f45b987cf0,1958-12-31,,,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-01,NDA011665,probe_NDA011665.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011665%22&limit=1000,14cadac2fe695b50e9118e91d89b6f6a5c55dd8a41f84a4b9d246745b924c157,1959-01-12,TYPE 3,STANDARD,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-02,NDA011127,probe_NDA011127.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011127%22&limit=1000,0b21f8768408abbf3c99fcdf26729dcf45917c5ce6ebf3809f0122987b17d48b,1959-01-26,TYPE 2,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-03,NDA011721,probe_NDA011721.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011721%22&limit=1000,e1d04b95846493be8ad84c34a922ffdb510db80b7c3fdb3966351ac8855242df,1959-01-26,TYPE 3,STANDARD,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-04,NDA011525,probe_NDA011525.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011525%22&limit=1000,94519f6df65ac81a151aa0c021c75683695c425f867ae0f50d22cfd636b2806d,1959-02-09,TYPE 1,PRIORITY,RENEW PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-05,NDA011793,probe_NDA011793.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011793%22&limit=1000,e3d2ffc30d1eaf2498a1853eaf8e40e71c21b22a480ce6cb9f1994b33d6c4f6d,1959-02-12,TYPE 1,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-06,NDA050155,probe_NDA050155.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050155%22&limit=1000,bd0661db5d8fb8f7cde88ab49870ce0579ef172c16ebca150d2074ec9f5c3071,1959-02-20,,,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-07,NDA011835,probe_NDA011835.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011835%22&limit=1000,6006411b58b211988401db1c44f4a995954ec54793690dd05d208cd67c5578b8,1959-02-24,TYPE 5,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-08,NDA011777,probe_NDA011777.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011777%22&limit=1000,820c0843f267e57635132256d4418ec0c62d6888ec0ce477caecb454de6f7615,1959-03-04,TYPE 5,STANDARD,MALLINCKRODT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-09,NDA011683,probe_NDA011683.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011683%22&limit=1000,c211ca9ee5cd6645abddfc1fefe78a983995e31c8e6a07a9a43bab46c7f206e8,1959-03-09,TYPE 1,PRIORITY,IMMUNEX,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-10,NDA011685,probe_NDA011685.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011685%22&limit=1000,a05172d78384b81d16e4ccf9928d58e786e93cb74cb1b81281dc682841009db1,1959-03-12,TYPE 2,STANDARD,FOSUN PHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-11,NDA011707,probe_NDA011707.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011707%22&limit=1000,c4ea50610fbab7bd81fb3c7c86dad58edc76317e82cedab799b91c6f16585b67,1959-04-02,TYPE 3,STANDARD,ENDO PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-12,NDA011792,probe_NDA011792.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011792%22&limit=1000,56725002bece18d9f102544449340b0195549c14c139c6b20f1d0e0d0d9bc599,1959-04-09,TYPE 1,STANDARD,MYLAN SPECIALITY LP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-13,NDA011552,probe_NDA011552.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011552%22&limit=1000,7d1a39a114c58fbf6acc6e5b762305870dbad23f3937c6df6c7ff5d8abe33798,1959-04-16,TYPE 1,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-14,NDA011836,probe_NDA011836.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011836%22&limit=1000,5b1425710483c0347a0ddddd2178ac7524b84ca46efe12cd6b4b04411033f48a,1959-04-16,TYPE 1,PRIORITY,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-15,NDA011613,probe_NDA011613.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011613%22&limit=1000,3500eaaa465389e0169dae1747a4ae4ae21d92e5ab706972f70844143b219250,1959-05-04,TYPE 1,PRIORITY,UCB INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-16,NDA011878,probe_NDA011878.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011878%22&limit=1000,895d166c8ce9abdae6dda7e53d752b09c0a1549fcc7eb95c8a0e278b7f327d0e,1959-05-05,TYPE 4,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-17,NDA010417,probe_NDA010417.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010417%22&limit=1000,8488449fd28115ae8a4dfde2cc5aed77ccce84cb9d860e48ba3b94a0976f8a3d,1959-05-07,TYPE 3,PRIORITY,FRESENIUS KABI USA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-18,NDA011556,probe_NDA011556.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011556%22&limit=1000,a4caf8a8bf459ebf640d86fbd3675123285060ff07a616e24d63dc1fdfbb0e8c,1959-05-13,TYPE 1,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1959-19,NDA011856,probe_NDA011856.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011856%22&limit=1000,926cc237b9a0d55141a7793afcea91bc2f69cac5dcbce1563a55ec32a15b2f33,1959-05-18,TYPE 2,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
