ticker,company,decision_date,decision_type,close_before,date_before,close_on_or_after,date_on_or_after,pct_change_on_decision,price_t1,pct_change_t1,source_url,verification_status,notes,manual_verification_url,secondary_verification_url
AZN,Zeneca Group plc (AstraZeneca from Apr-1999),1997-11-25,Approval,30.3333,1997-11-24,31.0208,1997-11-25,2.27,31.1458,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=879379200&period2=881539199&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
SNY,Sanofi (Sanofi-Aventis),1997-11-17,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/SNY?period1=878688000&period2=880847999&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker),https://finance.yahoo.com/quote/SNY/history/,https://www.stockanalysis.com/stocks/sny/history/
KVUE,,1997-11-14,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/KVUE?period1=878428800&period2=880502400&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/KVUE/history/,https://www.stockanalysis.com/stocks/kvue/history/
JNJ,,1997-11-07,,30.0938,1997-11-06,29.9062,1997-11-07,-0.62,29.8438,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=877824000&period2=879897600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
GSK,,1997-11-07,,43.375,1997-11-06,42.4375,1997-11-07,-2.16,42.75,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=877824000&period2=879897600&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
GSK,Glaxo Wellcome plc (GlaxoSmithKline from Dec-2000),1997-11-06,Approval,43.75,1997-11-05,43.375,1997-11-06,-0.86,42.4375,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=877737600&period2=879897599&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
ABBV,,1997-11-03,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=877478400&period2=879552000&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/ABBV/history/,https://www.stockanalysis.com/stocks/abbv/history/
PFE,,1997-10-31,,22.6913,1997-10-30,22.4541,1997-10-31,-1.05,23.1064,,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=877219200&period2=879292800&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/PFE/history/,https://www.stockanalysis.com/stocks/pfe/history/
VTRS,,1997-10-20,,10.7222,1997-10-17,10.8611,1997-10-20,1.3,10.7778,,https://query1.finance.yahoo.com/v8/finance/chart/VTRS?period1=876268800&period2=878342400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/VTRS/history/,https://www.stockanalysis.com/stocks/vtrs/history/
AMGN,Amgen Inc.,1997-10-06,Approval,11.6719,1997-10-03,11.9219,1997-10-06,2.14,12.3594,,https://query1.finance.yahoo.com/v8/finance/chart/AMGN?period1=875059200&period2=877219199&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AMGN/history/,https://www.stockanalysis.com/stocks/amgn/history/
SNY,,1997-10-01,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/SNY?period1=874627200&period2=876700800&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/SNY/history/,https://www.stockanalysis.com/stocks/sny/history/
OGN,,1997-10-01,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/OGN?period1=874627200&period2=876700800&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/OGN/history/,https://www.stockanalysis.com/stocks/ogn/history/
TAK,,1997-09-30,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/TAK?period1=874540800&period2=876614400&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/TAK/history/,https://www.stockanalysis.com/stocks/tak/history/
SNY,Sanofi (Sanofi-Aventis),1997-09-30,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/SNY?period1=874540800&period2=876700799&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker),https://finance.yahoo.com/quote/SNY/history/,https://www.stockanalysis.com/stocks/sny/history/
ABT,Abbott Laboratories,1997-09-30,Approval,14.463,1997-09-29,14.3508,1997-09-30,-0.78,14.3789,,https://query1.finance.yahoo.com/v8/finance/chart/ABT?period1=874540800&period2=876700799&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ABT/history/,https://www.stockanalysis.com/stocks/abt/history/
OGN,,1997-09-29,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/OGN?period1=874454400&period2=876528000&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/OGN/history/,https://www.stockanalysis.com/stocks/ogn/history/
BAX,,1997-09-29,,14.5471,1997-09-26,14.1397,1997-09-29,-2.8,14.1907,,https://query1.finance.yahoo.com/v8/finance/chart/BAX?period1=874454400&period2=876528000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BAX/history/,https://www.stockanalysis.com/stocks/bax/history/
BHC,,1997-09-26,,7.1875,1997-09-25,7.25,1997-09-26,0.87,7.25,,https://query1.finance.yahoo.com/v8/finance/chart/BHC?period1=874195200&period2=876268800&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BHC/history/,https://www.stockanalysis.com/stocks/bhc/history/
BAYRY,,1997-09-26,,10.0312,1997-09-25,10,1997-09-26,-0.31,9.8125,,https://query1.finance.yahoo.com/v8/finance/chart/BAYRY?period1=874195200&period2=876268800&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BAYRY/history/,https://www.stockanalysis.com/stocks/bayry/history/
AZN,Zeneca Group plc (AstraZeneca from Apr-1999),1997-09-26,Approval,32.375,1997-09-25,32.3958,1997-09-26,0.06,32.6042,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=874195200&period2=876355199&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
ABBV,,1997-09-23,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=873936000&period2=876009600&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/ABBV/history/,https://www.stockanalysis.com/stocks/abbv/history/
GSK,Beecham Group / SmithKline Beecham (GSK from Dec-2000),1997-09-19,Approval,43.375,1997-09-18,42.8125,1997-09-19,-1.3,43.6875,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=873590400&period2=875750399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
BHC,,1997-09-05,,7,1997-09-04,7.1875,1997-09-05,2.68,7.1562,,https://query1.finance.yahoo.com/v8/finance/chart/BHC?period1=872380800&period2=874454400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BHC/history/,https://www.stockanalysis.com/stocks/bhc/history/
GEHC,,1997-08-29,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/GEHC?period1=871776000&period2=873849600&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/GEHC/history/,https://www.stockanalysis.com/stocks/gehc/history/
GSK,,1997-08-26,,39.1875,1997-08-25,38.8125,1997-08-26,-0.96,39.875,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=871516800&period2=873590400&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
ALPMY,,1997-08-11,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ALPMY?period1=870220800&period2=872294400&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/ALPMY/history/,https://www.stockanalysis.com/stocks/alpmy/history/
ABBV,,1997-07-31,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=869270400&period2=871344000&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/ABBV/history/,https://www.stockanalysis.com/stocks/abbv/history/
BHC,,1997-07-29,,6.7969,1997-07-28,6.625,1997-07-29,-2.53,6.5625,,https://query1.finance.yahoo.com/v8/finance/chart/BHC?period1=869097600&period2=871171200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BHC/history/,https://www.stockanalysis.com/stocks/bhc/history/
ABBV,,1997-07-28,,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=869011200&period2=871084800&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request,https://finance.yahoo.com/quote/ABBV/history/,https://www.stockanalysis.com/stocks/abbv/history/
NVS,Novartis AG,1997-07-25,Approval,35.8423,1997-07-24,35.1142,1997-07-25,-2.03,35.4503,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=868752000&period2=870911999&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
AZN,,1997-06-24,,31.25,1997-06-23,31.5833,1997-06-24,1.07,32.0417,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=866073600&period2=868147200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
RHHBY,Roche Holding AG (Genentech parent),1997-06-20,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/RHHBY?period1=865728000&period2=867887999&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker); lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/RHHBY/history/,https://www.stockanalysis.com/stocks/rhhby/history/
NVS,,1997-06-19,,34.1622,1997-06-18,35.3943,1997-06-19,3.61,35.6743,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=865641600&period2=867715200&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
NVS,,1997-05-22,,32.034,1997-05-21,32.034,1997-05-22,0.0,32.2021,,https://query1.finance.yahoo.com/v8/finance/chart/NVS?period1=863222400&period2=865296000&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/NVS/history/,https://www.stockanalysis.com/stocks/nvs/history/
SNY,Sanofi (Sanofi-Aventis),1997-03-07,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/SNY?period1=856656000&period2=858815999&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker),https://finance.yahoo.com/quote/SNY/history/,https://www.stockanalysis.com/stocks/sny/history/
MMM,3M Co.,1997-02-27,Approval,38.8796,1997-02-26,38.5138,1997-02-27,-0.94,38.4615,,https://query1.finance.yahoo.com/v8/finance/chart/MMM?period1=855964800&period2=858124799&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MMM/history/,https://www.stockanalysis.com/stocks/mmm/history/
JNJ,Johnson & Johnson,1996-12-24,Approval,24.9375,1996-12-23,25,1996-12-24,0.25,25.0625,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=850348800&period2=852508799&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
TEVA,Teva Pharmaceutical Industries,1996-12-20,Approval,5.5703,1996-12-19,5.5547,1996-12-20,-0.28,5.5859,,https://query1.finance.yahoo.com/v8/finance/chart/TEVA?period1=850003200&period2=852163199&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/TEVA/history/,https://www.stockanalysis.com/stocks/teva/history/
ALC,Alcon (wholly owned by Nestle in 1998; NYSE:ACL 2002-2011; Alcon Inc. relisted ALC 2019),1996-12-18,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ALC?period1=849830400&period2=851990399&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker); lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/ALC/history/,https://www.stockanalysis.com/stocks/alc/history/
ABT,Abbott Laboratories,1996-12-09,Approval,11.8398,1996-12-06,12.0923,1996-12-09,2.13,12.0923,,https://query1.finance.yahoo.com/v8/finance/chart/ABT?period1=849052800&period2=851212799&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ABT/history/,https://www.stockanalysis.com/stocks/abt/history/
MRK,"Merck & Co., Inc.",1996-11-22,Approval,39.0625,1996-11-21,39.48,1996-11-22,1.07,40.1956,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=847584000&period2=849743999&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
ORPH,Orphan Medical (acquired by Jazz 2005),1996-10-25,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ORPH?period1=845164800&period2=847324799&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 404: Not Found (recorded in the job manifest; never retried with a successor ticker),https://finance.yahoo.com/quote/ORPH/history/,https://www.stockanalysis.com/stocks/orph/history/
LLY,Eli Lilly and Co.,1996-09-30,Approval,32.4375,1996-09-27,32.25,1996-09-30,-0.58,32.5,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=843004800&period2=845164799&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
AZN,Zeneca Group plc (AstraZeneca from Apr-1999),1996-09-26,Approval,24.3333,1996-09-25,24.4167,1996-09-26,0.34,24.4167,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=842659200&period2=844819199&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
GSK,Beecham Group / SmithKline Beecham (GSK from Dec-2000),1996-09-24,Approval,29.75,1996-09-23,29.75,1996-09-24,0.0,30.125,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=842486400&period2=844646399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
AZN,Astra AB (AstraZeneca from Apr-1999),1996-09-24,Approval,24.375,1996-09-23,24.2083,1996-09-24,-0.68,24.3333,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=842486400&period2=844646399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
GSK,Glaxo Wellcome plc (GlaxoSmithKline from Dec-2000),1996-07-12,Approval,27.75,1996-07-11,27.125,1996-07-12,-2.25,26.75,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=836092800&period2=838252799&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
GILD,Gilead Sciences,1996-06-26,Approval,0.7422,1996-06-25,0.7188,1996-06-26,-3.15,0.7422,,https://query1.finance.yahoo.com/v8/finance/chart/GILD?period1=834710400&period2=836870399&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/GILD/history/,https://www.stockanalysis.com/stocks/gild/history/
AZN,Zeneca Group plc (AstraZeneca from Apr-1999),1996-06-21,Approval,21.5417,1996-06-20,21.4583,1996-06-21,-0.39,21.4583,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=834278400&period2=836438399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
LLY,Eli Lilly and Co.,1996-06-14,Approval,31.875,1996-06-13,31.75,1996-06-14,-0.39,31.375,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=833673600&period2=835833599&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
GSK,Beecham Group / SmithKline Beecham (GSK from Dec-2000),1996-06-11,Approval,25.125,1996-06-10,25.5,1996-06-11,1.49,26.125,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=833414400&period2=835574399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
GSK,Beecham Group / SmithKline Beecham (GSK from Dec-2000),1996-05-28,Approval,26,1996-05-24,26,1996-05-28,0.0,26.25,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=832204800&period2=834364799&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
BIIB,Biogen (now Biogen Inc.),1996-05-17,Approval,4.9583,1996-05-16,5.0208,1996-05-17,1.26,5.0208,,https://query1.finance.yahoo.com/v8/finance/chart/BIIB?period1=831254400&period2=833414399&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BIIB/history/,https://www.stockanalysis.com/stocks/biib/history/
LLY,Eli Lilly and Co.,1996-05-15,Approval,28.0625,1996-05-14,28.1875,1996-05-15,0.45,29.375,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=831081600&period2=833241599&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
SNY,Rhone-Poulenc Rorer (Aventis lineage),1996-05-14,Approval (Accelerated),,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/SNY?period1=830995200&period2=833155199&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker),https://finance.yahoo.com/quote/SNY/history/,https://www.stockanalysis.com/stocks/sny/history/
MRK,"Merck & Co., Inc.",1996-03-13,Approval (Accelerated),30.1169,1996-03-12,29.4012,1996-03-13,-2.38,29.5802,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=825638400&period2=827798399&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
ABT,Abbott Laboratories,1996-03-01,Approval (Accelerated),9.3708,1996-02-29,9.483,1996-03-01,1.2,9.8478,,https://query1.finance.yahoo.com/v8/finance/chart/ABT?period1=824601600&period2=826761599&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ABT/history/,https://www.stockanalysis.com/stocks/abt/history/
BMY,Bristol-Myers Squibb Co. (Squibb merged with Bristol-Myers 1989),1996-01-18,Approval,20.0171,1996-01-17,19.9278,1996-01-18,-0.45,20.136,,https://query1.finance.yahoo.com/v8/finance/chart/BMY?period1=820886400&period2=823046399&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/BMY/history/,https://www.stockanalysis.com/stocks/bmy/history/
AZN,Zeneca Group plc (AstraZeneca from Apr-1999),1995-12-27,Approval,18.9583,1995-12-26,19.125,1995-12-27,0.88,19.0417,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=818985600&period2=821145599&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
SNY,Rhone-Poulenc Rorer (Aventis lineage),1995-12-12,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/SNY?period1=817689600&period2=819849599&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker),https://finance.yahoo.com/quote/SNY/history/,https://www.stockanalysis.com/stocks/sny/history/
PFE,Pfizer Inc.,1995-12-08,Approval,10.1992,1995-12-07,10.0609,1995-12-08,-1.36,10.1399,,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=817344000&period2=819503999&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/PFE/history/,https://www.stockanalysis.com/stocks/pfe/history/
RHHBY,Roche Holding AG (Genentech parent),1995-12-06,Approval (Accelerated),,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/RHHBY?period1=817171200&period2=819331199&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker); lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/RHHBY/history/,https://www.stockanalysis.com/stocks/rhhby/history/
GSK,Glaxo Wellcome plc (GlaxoSmithKline from Dec-2000),1995-11-17,Approval (Accelerated),27.5,1995-11-16,27.25,1995-11-17,-0.91,27.75,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=815529600&period2=817689599&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
AZN,Zeneca Group plc (AstraZeneca from Apr-1999),1995-10-04,Approval (Accelerated),18.5417,1995-10-03,18.4167,1995-10-04,-0.67,18.4583,,https://query1.finance.yahoo.com/v8/finance/chart/AZN?period1=811728000&period2=813887999&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/AZN/history/,https://www.stockanalysis.com/stocks/azn/history/
MRK,"Merck & Co., Inc.",1995-09-29,Approval,26.8965,1995-09-28,26.7176,1995-09-29,-0.67,27.135,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=811296000&period2=813455999&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
JNJ,Johnson & Johnson,1995-09-29,Approval,18.375,1995-09-28,18.5312,1995-09-29,0.85,18.375,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=811296000&period2=813455999&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
GSK,Burroughs Wellcome Co. (Glaxo Wellcome from 1995; GlaxoSmithKline Dec-2000),1995-09-20,Approval,23.75,1995-09-19,23.875,1995-09-20,0.53,24.25,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=810518400&period2=812678399&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
GSK,Beecham Group / SmithKline Beecham (GSK from Dec-2000),1995-09-14,Approval,23.875,1995-09-13,23.75,1995-09-14,-0.52,23.875,,https://query1.finance.yahoo.com/v8/finance/chart/GSK?period1=810000000&period2=812159999&interval=1d&includePrePost=false,Verified,lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/GSK/history/,https://www.stockanalysis.com/stocks/gsk/history/
LLY,Eli Lilly and Co.,1995-06-19,Approval,19,1995-06-16,19.0312,1995-06-19,0.16,18.7188,,https://query1.finance.yahoo.com/v8/finance/chart/LLY?period1=802483200&period2=804643199&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/LLY/history/,https://www.stockanalysis.com/stocks/lly/history/
ABT,Abbott Laboratories,1995-06-07,Approval,8.9219,1995-06-06,8.8658,1995-06-07,-0.63,8.95,,https://query1.finance.yahoo.com/v8/finance/chart/ABT?period1=801446400&period2=803606399&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/ABT/history/,https://www.stockanalysis.com/stocks/abt/history/
MRK,"Merck & Co., Inc.",1995-04-14,Approval,20.5749,1995-04-13,20.6942,1995-04-17,0.58,20.5153,,https://query1.finance.yahoo.com/v8/finance/chart/MRK?period1=796780800&period2=798940799&interval=1d&includePrePost=false,Verified - approx window,decision date 1995-04-14 was not a trading day in the capture; using next trading day 1995-04-17,https://finance.yahoo.com/quote/MRK/history/,https://www.stockanalysis.com/stocks/mrk/history/
JNJ,Johnson & Johnson,1995-03-03,Approval,14.5312,1995-03-02,14.4375,1995-03-03,-0.64,14.5,,https://query1.finance.yahoo.com/v8/finance/chart/JNJ?period1=793152000&period2=795311999&interval=1d&includePrePost=false,Verified,,https://finance.yahoo.com/quote/JNJ/history/,https://www.stockanalysis.com/stocks/jnj/history/
ALC,Alcon (wholly owned by Nestle in 1998; NYSE:ACL 2002-2011; Alcon Inc. relisted ALC 2019),1994-12-30,Approval,,,,,,,,https://query1.finance.yahoo.com/v8/finance/chart/ALC?period1=787708800&period2=789868799&interval=1d&includePrePost=false,Data unavailable - acquired/delisted or pre-Yahoo coverage,fetch status: FAILED HTTPError: HTTP Error 400: Bad Request (recorded in the job manifest; never retried with a successor ticker); lineage proxy per master precedent (see master row notes: decision-date symbol differs from the modern ticker),https://finance.yahoo.com/quote/ALC/history/,https://www.stockanalysis.com/stocks/alc/history/
