action_id,year,appl_no,application_number,action_class,action_date,submission_type,submission_no,submission_status,submission_class_code_id,submission_class_code,submission_class_code_description,review_priority,nme_comparable,holder_drugsatfda_verbatim,first_product_brand,first_product_ingredients,first_product_strength,first_product_form_route,n_products_published,marketing_status_openfda,fr_safety_determination_marker,products_with_fr_marker,suppl_actions_1965_1979,suppl_actions_in_year,official_docs_rows,appletter_url_count,review_doc_url_count,pre96_review_url_count,first_appletter_url,first_pre96_review_url,first_label_url,tracked_decision_id,verified_decision_row,crosscheck_record_id,openfda_payload_file,drugsatfda_url,openfda_url,evidence_source_file,evidence_source_line,evidence_manifest_sha256,verification_status,notes
PRE1980ACT-1977-002,1977,017364,NDA017364,TRACKED_NDA_ORIGINAL,1977-09-07,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,MEDPOINTE PHARM HLC,AQUATENSEN,METHYCLOTHIAZIDE,5MG,TABLET;ORAL,1,Discontinued,FALSE,0,1,0,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1977.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017364,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017364%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4625,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-002,1979,017378,NDA017378,TRACKED_NDA_ORIGINAL,1979-02-02,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,PLASMA-LYTE 148 IN WATER IN PLASTIC CONTAINER,MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE,30MG/100ML;37MG/100ML;368MG/100ML;526MG/100ML;502MG/100ML,INJECTABLE;INJECTION,2,Prescription,FALSE,0,2,2,7,4,0,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16677s124ltr.pdf,,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/017451s060,017378s065lbl.pdf",none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017378,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017378%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4708,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-003,1979,017385,NDA017385,TRACKED_NDA_ORIGINAL,1979-02-01,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,PLASMA-LYTE 56 AND DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE; MAGNESIUM ACETATE TETRAHYDRATE; POTASSIUM ACETATE; SODIUM CHLORIDE,5GM/100ML;32MG/100ML;128MG/100ML;234MG/100ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,2,2,7,4,0,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/017385Orig1s062ltr.pdf,,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/017378s068,017385s059lbl.pdf",none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017385,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017385%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4726,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-004,1979,017390,NDA017390,TRACKED_NDA_ORIGINAL,1979-02-01,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,PLASMA-LYTE M AND DEXTROSE 5% IN PLASTIC CONTAINER,CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM LACTATE,37MG/100ML;5GM/100ML;30MG/100ML;119MG/100ML;161MG/100ML;94MG/100ML;138MG/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE;INJECTION,1,Discontinued,TRUE,1,2,2,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017390,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017390%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4738,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-009,1978,017412,NDA017412,TRACKED_NDA_ORIGINAL,1978-02-03,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,HUNTINGTON LABS,GERMA-MEDICA,HEXACHLOROPHENE,1%,SOLUTION;TOPICAL,2,Discontinued,FALSE,0,1,1,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017412,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017412%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4765,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1977-003,1977,017413,NDA017413,TRACKED_NDA_ORIGINAL,1977-02-22,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,3M,SCRUBTEAM SURGICAL SPONGEBRUSH,HEXACHLOROPHENE,330MG,SPONGE;TOPICAL,1,Discontinued,FALSE,0,1,0,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1977.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017413,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017413%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4768,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1977-004,1977,017422,NDA017422,TRACKED_NDA_ORIGINAL,1977-03-07,ORIG,1,AP,7,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,AVET LIFESCIENCES,BICNU,CARMUSTINE,100MG/VIAL,INJECTABLE;INJECTION,1,Prescription,FALSE,0,4,1,17,8,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/17422slr035ltr.pdf,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/017422s037lbl.pdf,PRE1980-1977-04,PRE1980-1977-04,,data/raw/openfda_orig_decisions_1975_1979/decisions_1977.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017422,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017422%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4774,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-010,1978,017433,NDA017433,TRACKED_NDA_ORIGINAL,1978-10-12,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,DAVIS AND GECK,PRE-OP,HEXACHLOROPHENE,480MG,SPONGE;TOPICAL,2,Prescription,FALSE,0,0,0,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017433,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017433%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4847,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-005,1979,017438,NDA017438,TRACKED_NDA_ORIGINAL,1979-02-01,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,PLASMA-LYTE R IN PLASTIC CONTAINER,CALCIUM CHLORIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM LACTATE,36.8MG/100ML;30.5MG/100ML;74.6MG/100ML;640MG/100ML;496MG/100ML;89.6MG/100ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,1,1,1,1,0,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16677s124ltr.pdf,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017438,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017438%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,4852,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1977-005,1977,017446,NDA017446,TRACKED_NDA_ORIGINAL,1977-08-01,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,SANOFI AVENTIS US,PHISO-SCRUB,HEXACHLOROPHENE,3%,SPONGE;TOPICAL,1,Discontinued,FALSE,0,0,0,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1977.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017446,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017446%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5004,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1977-006,1977,017447,NDA017447,TRACKED_NDA_ORIGINAL,1977-09-01,ORIG,1,AP,7,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,PFIZER,NORPACE,DISOPYRAMIDE PHOSPHATE,EQ 100MG BASE,CAPSULE;ORAL,2,Prescription,FALSE,0,6,0,0,0,0,0,,,,PRE1980-1977-11,PRE1980-1977-11,,data/raw/openfda_orig_decisions_1975_1979/decisions_1977.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017447,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017447%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5011,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-006,1979,017451,NDA017451,TRACKED_NDA_ORIGINAL,1979-02-02,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,PLASMA-LYTE 148 AND DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE,5GM/100ML;30MG/100ML;37MG/100ML;368MG/100ML;526MG/100ML;502MG/100ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,2,2,4,2,0,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/013684s092,016677s139,et al_ltr.pdf",,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/013684s092,016677s139,et al_lbl.pdf",none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017451,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017451%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5027,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-011,1978,017464,NDA017464,TRACKED_NDA_ORIGINAL,1978-02-08,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,B BRAUN,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE,900MG/100ML,INJECTABLE;INJECTION,1,Prescription,FALSE,0,7,4,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017464,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017464%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5080,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-007,1979,017484,NDA017484,TRACKED_NDA_ORIGINAL,1979-02-02,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,DEXTROSE 5% AND ELECTROLYTE NO. 48 IN PLASTIC CONTAINER,"DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, MONOBASIC; SODIUM CHLORIDE; SODIUM LACTATE",5GM/100ML;31MG/100ML;141MG/100ML;20MG/100ML;12MG/100ML;260MG/100ML,INJECTABLE;INJECTION,1,Prescription,FALSE,0,2,2,7,4,0,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017484s061ltr.pdf,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/017484s061lbl.pdf,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017484,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017484%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5185,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-012,1978,017510,NDA017510,TRACKED_NDA_ORIGINAL,1978-02-08,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,B BRAUN,DEXTROSE 5% IN LACTATED RINGER'S IN PLASTIC CONTAINER,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,20MG/100ML;5GM/100ML;30MG/100ML;600MG/100ML;310MG/100ML,INJECTABLE;INJECTION,1,Discontinued,FALSE,0,8,4,0,0,0,0,,,,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017510,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017510%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5307,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-013,1978,017512,NDA017512,TRACKED_NDA_ORIGINAL,1978-09-27,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,VANTIVE US HLTHCARE,DIANEAL 137 W/ DEXTROSE 1.5% IN PLASTIC CONTAINER,CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,25.7MG/100ML;1.5GM/100ML;15.2MG/100ML;567MG/100ML;392MG/100ML,SOLUTION;INTRAPERITONEAL,15,Prescription,FALSE,0,3,1,22,15,0,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017512s104,106,020163s012,013,020183s011,012ltr.pdf",,http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/017512s108lbl.pdf,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1978.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017512,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017512%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5317,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1979-008,1979,017521,NDA017521,TRACKED_NDA_ORIGINAL,1979-08-28,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,BAXTER HLTHCARE,DEXTROSE 50% IN PLASTIC CONTAINER,DEXTROSE,50GM/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE;INJECTION,6,Discontinued,TRUE,6,0,0,8,4,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/17521slr062ltr.pdf,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/017521s068lbl.pdf,none (not a Type 1/1-4 original approval),,,data/raw/openfda_orig_decisions_1975_1979/decisions_1979.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017521,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017521%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5371,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1977-007,1977,017535,NDA017535,TRACKED_NDA_ORIGINAL,1977-02-01,ORIG,1,AP,7,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,SANOFI AVENTIS US,LORELCO,PROBUCOL,250MG,TABLET;ORAL,2,Discontinued,FALSE,0,3,0,0,0,0,0,,,,PRE1980-1977-01,PRE1980-1977-01,,data/raw/openfda_orig_decisions_1975_1979/decisions_1977.json,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017535,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017535%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5430,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,Verified (verbatim Drugs@FDA submission row; line number cited),"v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Application type, holder and product facts come from the committed Drugs@FDA Applications/Products extracts. Holder is the CURRENT Drugs@FDA applicant of record, never asserted as the 1977-1979 applicant; no indication is recorded because the official extract publishes none. Supplement counts are approval actions (status AP) inside the committed 1965-1979 window only and understate lifetime post-approval activity."
PRE1980ACT-1978-014,1978,017554,,KIND_UNRESOLVED,1978-06-30,ORIG,1,AP,15,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,,,,,,0,,FALSE,0,2,2,0,0,0,0,,,,,,FULldb-1978-UNRES12,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017554,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,5474,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1978-UNRES12."
