ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
011522	010	TABLET;ORAL	7.5MG;7.5MG;7.5MG;7.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ADDERALL 30	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
011522	011	TABLET;ORAL	1.875MG;1.875MG;1.875MG;1.875MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ADDERALL 7.5	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
011522	012	TABLET;ORAL	3.125MG;3.125MG;3.125MG;3.125MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ADDERALL 12.5	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
011522	013	TABLET;ORAL	3.75MG;3.75MG;3.75MG;3.75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ADDERALL 15	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
011525	001	INJECTABLE;INJECTION	25MG/VIAL	1	IC-GREEN	INDOCYANINE GREEN	0
011525	002	INJECTABLE;INJECTION	50MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	IC-GREEN	INDOCYANINE GREEN	0
011525	003	INJECTABLE;INJECTION	10MG/VIAL	0	IC-GREEN	INDOCYANINE GREEN	1
011525	004	INJECTABLE;INJECTION	40MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	IC-GREEN	INDOCYANINE GREEN	0
011529	002	TABLET;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PARAFON FORTE DSC	CHLORZOXAZONE	0
011552	001	TABLET;ORAL	EQ 1MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	STELAZINE	TRIFLUOPERAZINE HYDROCHLORIDE	0
011552	002	TABLET;ORAL	EQ 2MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	STELAZINE	TRIFLUOPERAZINE HYDROCHLORIDE	0
011552	003	TABLET;ORAL	EQ 5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	STELAZINE	TRIFLUOPERAZINE HYDROCHLORIDE	0
011552	004	TABLET;ORAL	EQ 10MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	STELAZINE	TRIFLUOPERAZINE HYDROCHLORIDE	0
011552	005	INJECTABLE;INJECTION	EQ 2MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	STELAZINE	TRIFLUOPERAZINE HYDROCHLORIDE	0
011552	006	CONCENTRATE;ORAL	EQ 10MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	STELAZINE	TRIFLUOPERAZINE HYDROCHLORIDE	0
011556	003	TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	ANTURANE	SULFINPYRAZONE	0
011556	004	CAPSULE;ORAL	200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ANTURANE	SULFINPYRAZONE	0
011557	001	CONCENTRATE;ORAL	16MG/5ML	0	TRILAFON	PERPHENAZINE	0
011559	001	INJECTABLE;INJECTION	500MG/VIAL	1	BREVITAL SODIUM	METHOHEXITAL SODIUM	1
011559	002	INJECTABLE;INJECTION	2.5GM/VIAL	1	BREVITAL SODIUM	METHOHEXITAL SODIUM	0
011559	003	INJECTABLE;INJECTION	5GM/VIAL	0	BREVITAL SODIUM	METHOHEXITAL SODIUM	0
011559	004	INJECTABLE;INJECTION	200MG/VIAL	0	BREVITAL SODIUM	METHOHEXITAL SODIUM	0
011600	001	OINTMENT;TOPICAL	0.1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
011600	003	OINTMENT;TOPICAL	0.025% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
011601	003	CREAM;TOPICAL	0.025% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
011601	006	CREAM;TOPICAL	0.1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
011613	002	CAPSULE, EXTENDED RELEASE;ORAL	EQ 30MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	IONAMIN	PHENTERMINE RESIN COMPLEX	0
011613	004	CAPSULE, EXTENDED RELEASE;ORAL	EQ 15MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	IONAMIN	PHENTERMINE RESIN COMPLEX	0
011620	002	INJECTABLE;INJECTION	85%	0	CARDIOGRAFIN	DIATRIZOATE MEGLUMINE	0
011635	003	TABLET;ORAL	250MG;0.125MG	0	DIUPRES-250	CHLOROTHIAZIDE; RESERPINE	0
011635	006	TABLET;ORAL	500MG;0.125MG	0	DIUPRES-500	CHLOROTHIAZIDE; RESERPINE	0
011641	003	TABLET;ORAL	100MG	1	DIABINESE	CHLORPROPAMIDE	0
011641	006	TABLET;ORAL	250MG	1	DIABINESE	CHLORPROPAMIDE	0
011657	001	SOLUTION;IRRIGATION	N/A	0	BETAPRONE	PROPIOLACTONE	0
011664	001	TABLET;ORAL	0.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE	0
011664	002	TABLET;ORAL	0.75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE	0
011664	003	TABLET;ORAL	1.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE	0
011664	004	TABLET;ORAL	0.25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE	0
011664	005	TABLET;ORAL	4MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE	0
011664	006	TABLET;ORAL	6MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE	0
011665	001	TABLET, EXTENDED RELEASE;ORAL	180MG	1	MESTINON	PYRIDOSTIGMINE BROMIDE	0
011673	001	TABLET;ORAL	25MG	0	TEPANIL	DIETHYLPROPION HYDROCHLORIDE	0
011679	001	SUSPENSION;RECTAL	400MG/GM	0	PENTOTHAL	THIOPENTAL SODIUM	0
011683	001	INJECTABLE;INJECTION	15MG/VIAL	0	THIOTEPA	THIOTEPA	0
011685	003	INJECTABLE;INJECTION	25MG/ML	0	ARISTOCORT	TRIAMCINOLONE DIACETATE	0
011689	001	SUPPOSITORY;RECTAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PHENERGAN	PROMETHAZINE HYDROCHLORIDE	0
011702	003	TABLET;ORAL	325MG;200MG	0	EQUAGESIC	ASPIRIN; MEPROBAMATE	0
011707	001	INJECTABLE;INJECTION	1.5MG/ML	0	OPANA	OXYMORPHONE HYDROCHLORIDE	0
011707	002	INJECTABLE;INJECTION	1MG/ML	1	OPANA	OXYMORPHONE HYDROCHLORIDE	0
011719	001	INJECTABLE;INJECTION	EQ 20MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE SODIUM	METHOTREXATE SODIUM	0
011719	003	INJECTABLE;INJECTION	EQ 50MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE SODIUM	METHOTREXATE SODIUM	0
011719	004	INJECTABLE;INJECTION	EQ 2.5MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE SODIUM	METHOTREXATE SODIUM	0
011719	005	INJECTABLE;INJECTION	EQ 25MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE SODIUM	METHOTREXATE SODIUM	0
011719	006	INJECTABLE;INJECTION	EQ 100MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE SODIUM	METHOTREXATE SODIUM	0
011719	007	INJECTABLE;INJECTION	EQ 25MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE LPF	METHOTREXATE SODIUM	0
011719	009	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE SODIUM PRESERVATIVE FREE	METHOTREXATE SODIUM	0
011719	010	INJECTABLE;INJECTION	EQ 50MG BASE/2ML (EQ 25MG BASE/ML)	1	METHOTREXATE SODIUM	METHOTREXATE SODIUM	1
011719	011	INJECTABLE;INJECTION	EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE PRESERVATIVE FREE	METHOTREXATE SODIUM	0
011719	012	INJECTABLE;INJECTION	EQ 1GM BASE/40ML (EQ 25MG BASE/ML)	1	METHOTREXATE SODIUM PRESERVATIVE FREE	METHOTREXATE SODIUM	1
011719	013	INJECTABLE;INJECTION	EQ 500MG BASE/20ML (EQ 25MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE PRESERVATIVE FREE	METHOTREXATE SODIUM	0
011719	014	INJECTABLE;INJECTION	EQ 20MG BASE/2ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	METHOTREXATE PRESERVATIVE FREE	METHOTREXATE SODIUM	0
011721	001	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	NEPTAZANE	METHAZOLAMIDE	0
011721	002	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	NEPTAZANE	METHAZOLAMIDE	0
011722	002	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TENUATE	DIETHYLPROPION HYDROCHLORIDE	0
011730	001	INJECTABLE;INJECTION	25MG/ML;25MG/ML	0	MEPERGAN	MEPERIDINE HYDROCHLORIDE; PROMETHAZINE HYDROCHLORIDE	0
011738	004	SUPPOSITORY;RECTAL	5MG	0	NUMORPHAN	OXYMORPHONE HYDROCHLORIDE	0
011751	001	TABLET;ORAL	2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PROLIXIN	FLUPHENAZINE HYDROCHLORIDE	0
011751	002	TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PROLIXIN	FLUPHENAZINE HYDROCHLORIDE	0
011751	003	TABLET;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PROLIXIN	FLUPHENAZINE HYDROCHLORIDE	0
011751	004	TABLET;ORAL	1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PROLIXIN	FLUPHENAZINE HYDROCHLORIDE	0
011751	005	INJECTABLE;INJECTION	2.5MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	PROLIXIN	FLUPHENAZINE HYDROCHLORIDE	0
011757	001	INJECTABLE;INJECTION	40MG/ML	1	DEPO-MEDROL	METHYLPREDNISOLONE ACETATE	0
011757	002	INJECTABLE;INJECTION	20MG/ML	1	DEPO-MEDROL	METHYLPREDNISOLONE ACETATE	1
011757	004	INJECTABLE;INJECTION	80MG/ML	1	DEPO-MEDROL	METHYLPREDNISOLONE ACETATE	0
011777	001	SOLUTION;INJECTION, ORAL	0.67mCi/ML	0	SODIUM PHOSPHATE P 32	SODIUM PHOSPHATE P-32	0
011777	002	SOLUTION;INJECTION, ORAL	1.5mCi/VIAL	0	SODIUM PHOSPHATE P 32	SODIUM PHOSPHATE P-32	0
011790	001	SOLUTION;IM-IV	1GM/10ML (100MG/ML)	1	ROBAXIN	METHOCARBAMOL	1
011792	001	TABLET;ORAL	350MG	1	SOMA	CARISOPRODOL	0
011792	003	CAPSULE;ORAL	250MG	1	SOMA	CARISOPRODOL	0
011792	004	TABLET;ORAL	250MG	1	SOMA	CARISOPRODOL	1
011793	005	TABLET;ORAL	25MG	0	ESIDRIX	HYDROCHLOROTHIAZIDE	0
011793	008	TABLET;ORAL	50MG	0	ESIDRIX	HYDROCHLOROTHIAZIDE	0
011793	009	TABLET;ORAL	100MG	0	ESIDRIX	HYDROCHLOROTHIAZIDE	0
011795	001	SUSPENSION;ORAL	EQ 25MG HYDROCHLORIDE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	VISTARIL	HYDROXYZINE PAMOATE	0
011808	003	TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	006	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	009	TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	011	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	012	CONCENTRATE;ORAL	30MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	015	TABLET;ORAL	200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	016	TABLET;ORAL	15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	017	TABLET;ORAL	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011808	018	CONCENTRATE;ORAL	100MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	MELLARIL	THIORIDAZINE HYDROCHLORIDE	0
011835	003	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HYDRODIURIL	HYDROCHLOROTHIAZIDE	0
011835	006	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HYDRODIURIL	HYDROCHLOROTHIAZIDE	0
011835	007	TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HYDRODIURIL	HYDROCHLOROTHIAZIDE	0
011836	003	TABLET;ORAL	25MG	0	PRESAMINE	IMIPRAMINE HYDROCHLORIDE	0
011836	006	TABLET;ORAL	10MG	0	PRESAMINE	IMIPRAMINE HYDROCHLORIDE	0
011836	007	TABLET;ORAL	50MG	0	PRESAMINE	IMIPRAMINE HYDROCHLORIDE	0
011838	002	INJECTABLE;INJECTION	12.5MG/ML	0	TOFRANIL	IMIPRAMINE HYDROCHLORIDE	0
011839	001	TABLET;ORAL	2.5MG	1	PROVERA	MEDROXYPROGESTERONE ACETATE	0
011839	003	TABLET;ORAL	5MG	1	PROVERA	MEDROXYPROGESTERONE ACETATE	0
011839	004	TABLET;ORAL	10MG	1	PROVERA	MEDROXYPROGESTERONE ACETATE	1
011856	003	INJECTABLE;INJECTION	EQ 40MG BASE/VIAL	1	SOLU-MEDROL	METHYLPREDNISOLONE SODIUM SUCCINATE	1
011856	004	INJECTABLE;INJECTION	EQ 125MG BASE/VIAL	1	SOLU-MEDROL	METHYLPREDNISOLONE SODIUM SUCCINATE	1
011856	005	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL	1	SOLU-MEDROL	METHYLPREDNISOLONE SODIUM SUCCINATE	1
011856	006	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL	1	SOLU-MEDROL	METHYLPREDNISOLONE SODIUM SUCCINATE	1
011856	007	INJECTABLE;INJECTION	EQ 2GM BASE/VIAL	1	SOLU-MEDROL	METHYLPREDNISOLONE SODIUM SUCCINATE	1
011860	001	SOLUTION/DROPS;OPHTHALMIC	0.25%	0	HUMORSOL	DEMECARIUM BROMIDE	0
011860	002	SOLUTION/DROPS;OPHTHALMIC	0.125%	0	HUMORSOL	DEMECARIUM BROMIDE	0
011870	001	SUSPENSION;ORAL	250MG/5ML	1	DIURIL	CHLOROTHIAZIDE	0
011878	003	TABLET;ORAL	25MG;0.1MG	0	SERPASIL-ESIDRIX #1	HYDROCHLOROTHIAZIDE; RESERPINE	0
011878	005	TABLET;ORAL	50MG;0.1MG	0	SERPASIL-ESIDRIX #2	HYDROCHLOROTHIAZIDE; RESERPINE	0
011891	001	INJECTABLE;INJECTION	25MG/ML	0	DURABOLIN	NANDROLONE PHENPROPIONATE	0
011891	002	INJECTABLE;INJECTION	50MG/ML	0	DURABOLIN	NANDROLONE PHENPROPIONATE	0
011909	002	TABLET;ORAL	EQ 15MG BASE	1	NARDIL	PHENELZINE SULFATE	1
011949	001	TABLET;ORAL	50MG	1	SALURON	HYDROFLUMETHIAZIDE	0
011960	004	SYRUP;ORAL	2MG/5ML	0	ARISTOCORT	TRIAMCINOLONE DIACETATE	0
011961	001	TABLET;ORAL	10MG	1	MARPLAN	ISOCARBOXAZID	1
011963	001	FOR SOLUTION;OPHTHALMIC	0.125%	1	PHOSPHOLINE IODIDE	ECHOTHIOPHATE IODIDE	1
011963	002	FOR SOLUTION;OPHTHALMIC	0.03%	0	PHOSPHOLINE IODIDE	ECHOTHIOPHATE IODIDE	0
011963	003	FOR SOLUTION;OPHTHALMIC	0.25%	0	PHOSPHOLINE IODIDE	ECHOTHIOPHATE IODIDE	0
011963	004	FOR SOLUTION;OPHTHALMIC	0.06%	0	PHOSPHOLINE IODIDE	ECHOTHIOPHATE IODIDE	0
011971	001	TABLET;ORAL	25MG	0	ORETIC	HYDROCHLOROTHIAZIDE	0
011971	002	TABLET;ORAL	50MG	0	ORETIC	HYDROCHLOROTHIAZIDE	0
011977	001	OINTMENT;OPHTHALMIC	EQ 0.05% PHOSPHATE	0	DECADRON	DEXAMETHASONE SODIUM PHOSPHATE	0
011983	002	CREAM;TOPICAL	EQ 0.1% PHOSPHATE	0	DECADRON	DEXAMETHASONE SODIUM PHOSPHATE	0
011984	001	SOLUTION/DROPS;OPHTHALMIC, OTIC	EQ 0.1% PHOSPHATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE SODIUM PHOSPHATE	0
012003	001	TABLET;ORAL	2MG	0	AKINETON	BIPERIDEN HYDROCHLORIDE	0
012015	001	INJECTABLE;INJECTION	1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	COGENTIN	BENZTROPINE MESYLATE	0
012034	001	TABLET;ORAL	0.25MG	0	PERMITIL	FLUPHENAZINE HYDROCHLORIDE	0
012034	004	TABLET;ORAL	2.5MG	0	PERMITIL	FLUPHENAZINE HYDROCHLORIDE	0
012034	005	TABLET;ORAL	5MG	0	PERMITIL	FLUPHENAZINE HYDROCHLORIDE	0
012034	006	TABLET;ORAL	10MG	0	PERMITIL	FLUPHENAZINE HYDROCHLORIDE	0
012041	001	INJECTABLE;INJECTION	10MG/ML	1	KENALOG-10	TRIAMCINOLONE ACETONIDE	0
012052	001	INJECTABLE;INJECTION	EQ 50MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HYDROCORTONE	HYDROCORTISONE SODIUM PHOSPHATE	0
012071	002	INJECTABLE;INJECTION	EQ 4MG PHOSPHATE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE SODIUM PHOSPHATE	0
012071	004	INJECTABLE;INJECTION	EQ 24MG PHOSPHATE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DECADRON	DEXAMETHASONE SODIUM PHOSPHATE	0
012093	001	TABLET;ORAL	40MG	1	ISORDIL	ISOSORBIDE DINITRATE	1
012093	002	TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ISORDIL	ISOSORBIDE DINITRATE	0
012093	005	TABLET;ORAL	30MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ISORDIL	ISOSORBIDE DINITRATE	0
012093	006	TABLET;ORAL	20MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ISORDIL	ISOSORBIDE DINITRATE	0
012093	007	TABLET;ORAL	5MG	1	ISORDIL	ISOSORBIDE DINITRATE	0
012095	001	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL	0	ORINASE DIAGNOSTIC	TOLBUTAMIDE SODIUM	0
012097	001	PASTE;DENTAL	0.1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	KENALOG IN ORABASE	TRIAMCINOLONE ACETONIDE	0
012102	001	AEROSOL, METERED;INHALATION	0.36MG/INH	0	MEDIHALER ERGOTAMINE	ERGOTAMINE TARTRATE	0
012111	002	SOLUTION/DROPS;OPHTHALMIC	0.5% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	MYDRIACYL	TROPICAMIDE	0
012111	004	SOLUTION/DROPS;OPHTHALMIC	1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	MYDRIACYL	TROPICAMIDE	0
012122	001	INJECTABLE;INJECTION	EQ 1MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	GLUCAGON	GLUCAGON HYDROCHLORIDE	0
012122	002	INJECTABLE;INJECTION	EQ 10MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	GLUCAGON	GLUCAGON HYDROCHLORIDE	0
012125	002	INJECTABLE;INJECTION	0.05MG/ML;2%	0	CARBOCAINE W/ NEO-COBEFRIN	LEVONORDEFRIN; MEPIVACAINE HYDROCHLORIDE	0
012125	003	INJECTABLE;INJECTION	3% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CARBOCAINE	MEPIVACAINE HYDROCHLORIDE	0
012141	001	TABLET;ORAL	50MG	1	CYTOXAN	CYCLOPHOSPHAMIDE	1
012141	002	TABLET;ORAL	25MG	1	CYTOXAN	CYCLOPHOSPHAMIDE	0
012142	001	INJECTABLE;INJECTION	100MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN	CYCLOPHOSPHAMIDE	0
012142	002	INJECTABLE;INJECTION	200MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN	CYCLOPHOSPHAMIDE	0
012142	003	INJECTABLE;INJECTION	500MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN (LYOPHILIZED)	CYCLOPHOSPHAMIDE	0
012142	004	INJECTABLE;INJECTION	1GM/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN (LYOPHILIZED)	CYCLOPHOSPHAMIDE	0
012142	005	INJECTABLE;INJECTION	2GM/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN (LYOPHILIZED)	CYCLOPHOSPHAMIDE	0
012142	006	INJECTABLE;INJECTION	100MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LYOPHILIZED CYTOXAN	CYCLOPHOSPHAMIDE	0
012142	007	INJECTABLE;INJECTION	200MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LYOPHILIZED CYTOXAN	CYCLOPHOSPHAMIDE	0
012142	008	INJECTABLE;INJECTION	500MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN (LYOPHILIZED)	CYCLOPHOSPHAMIDE	0
012142	009	INJECTABLE;INJECTION	2GM/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN (LYOPHILIZED)	CYCLOPHOSPHAMIDE	0
012142	010	INJECTABLE;INJECTION	1GM/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYTOXAN (LYOPHILIZED)	CYCLOPHOSPHAMIDE	0
012145	003	ELIXIR;ORAL	2.5MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PROLIXIN	FLUPHENAZINE HYDROCHLORIDE	0
012148	001	TABLET;ORAL	0.125MG;25MG	0	ORETICYL 25	DESERPIDINE; HYDROCHLOROTHIAZIDE	0
012148	002	TABLET;ORAL	0.25MG;25MG	0	ORETICYL FORTE	DESERPIDINE; HYDROCHLOROTHIAZIDE	0
012148	003	TABLET;ORAL	0.125MG;50MG	0	ORETICYL 50	DESERPIDINE; HYDROCHLOROTHIAZIDE	0
012151	008	TABLET;ORAL	50MG	1	ALDACTONE	SPIRONOLACTONE	0
012151	009	TABLET;ORAL	25MG	1	ALDACTONE	SPIRONOLACTONE	0
012151	010	TABLET;ORAL	100MG	1	ALDACTONE	SPIRONOLACTONE	1
012157	001	TABLET, EXTENDED RELEASE;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	NORFLEX	ORPHENADRINE CITRATE	0
012164	001	TABLET;ORAL	2.5MG	0	NATURETIN-2.5	BENDROFLUMETHIAZIDE	0
012164	002	TABLET;ORAL	5MG	0	NATURETIN-5	BENDROFLUMETHIAZIDE	0
012164	003	TABLET;ORAL	10MG	0	NATURETIN-10	BENDROFLUMETHIAZIDE	0
012179	001	SOLUTION/DROPS;OTIC	2% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	VOSOL	ACETIC ACID, GLACIAL	0
012193	005	TABLET;ORAL	25MG;15MG;0.1MG	0	SER-AP-ES	HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE; RESERPINE	0
012209	001	INJECTABLE;INJECTION	500MG/10ML (50MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	FLUOROURACIL	FLUOROURACIL	0
012209	002	INJECTABLE;INJECTION	2.5GM/50ML (50MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	FLUOROURACIL	FLUOROURACIL	0
012223	001	INJECTABLE;INJECTION	10MG/ML ***Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	AQUAMEPHYTON	PHYTONADIONE	0
